* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 13, 2026 7:07:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Aug 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6508.666992 82.813 141.6436
6509.033203 84.177 139.0293
6509.399414 85.293 135.0771
6509.765625 86.152 130.9355
6510.131836 86.844 127.2695
6510.498047 87.476 124.0996
6510.864258 88.098 120.9951
6511.230469 88.686 117.5527
6511.596680 89.184 113.7334
6511.962891 89.560 109.8203
6512.329102 89.832 106.1396
6512.695312 90.047 102.8066
6513.061523 90.247 99.6592
6513.427734 90.433 96.4336
6513.793945 90.575 93.0186
6514.160156 90.648 89.5684
6514.526367 90.662 86.3564
6514.892578 90.663 83.5195
6515.258789 90.705 80.8682
6515.625000 90.793 77.9746
6515.991211 90.876 74.5127
6516.357422 90.871 70.5488
6516.723633 90.715 66.5674
6517.089844 90.406 63.2988
6517.456055 90.022 61.4297
6517.822266 89.712 61.1924
6518.188477 89.624 61.9961
6518.554688 89.800 62.6406
6518.920898 90.135 62.1670
6519.287109 90.481 60.4053
6519.653320 90.734 57.7744
6520.019531 90.862 54.8594
6520.385742 90.892 52.1172
6520.751953 90.877 49.7305
6521.118164 90.869 47.5811
6521.484375 90.886 45.3672
6521.850586 90.907 42.8086
6522.216797 90.892 39.8174
6522.583008 90.802 36.5166
6522.949219 90.622 33.1543
6523.315430 90.361 29.9834
6523.681641 90.047 27.1729
6524.047852 89.714 24.7695
6524.414062 89.392 22.7197
6524.780273 89.100 20.9160
6525.146484 88.848 19.2207
6525.512695 88.638 17.4707
6525.878906 88.453 15.5020
6526.245117 88.260 13.2324
6526.611328 88.017 10.7588
6526.977539 87.697 8.3721
6527.343750 87.314 6.4473
6527.709961 86.919 5.2305
6528.076172 86.582 4.6279
6528.442383 86.339 4.2285
6528.808594 86.163 3.6377
6529.174805 86.004 2.8145
6529.541016 85.848 2.0273
6529.907227 85.743 1.4512
6530.273438 85.757 0.7842
6530.639648 85.892 -0.6748
6531.005859 86.050 -3.4277
6531.372070 86.106 -7.3242
6531.738281 85.982 -11.6279
6532.104492 85.697 -15.3906
6532.470703 85.377 -17.9639
6532.836914 85.194 -19.5537
6533.203125 85.228 -21.2588
6533.569336 85.387 -24.1514
6533.935547 85.492 -28.3730
6534.301758 85.420 -33.1924
6534.667969 85.168 -37.5947
6535.034180 84.845 -40.9072
6535.400391 84.607 -43.3340
6535.766602 84.519 -45.9395
6536.132812 84.476 -49.7246
6536.499023 84.294 -54.7666
6536.865234 83.837 -60.2139
6537.231445 83.095 -64.7324
6537.597656 82.223 -67.0752
6537.963867 81.530 -67.0566
6538.330078 81.274 -66.4189
6538.696289 81.385 -67.5508
6539.062500 81.577 -71.2451
6539.428711 81.650 -76.6875
6539.794922 81.581 -82.6641
6540.161133 81.472 -88.3984
6540.527344 81.457 -93.9277
6540.893555 81.588 -99.9326
6541.259766 81.792 -107.0400
6541.625977 81.936 -115.2764
6541.992188 81.907 -124.0928
6542.358398 81.659 -132.6650
6542.724609 81.215 -140.1611
6543.090820 80.668 -145.9766
6543.457031 80.160 -150.0156
6543.823242 79.816 -152.8535
6544.189453 79.673 -155.4453
6544.555664 79.676 -158.5225
6544.921875 79.744 -162.2920
6545.288086 79.831 -166.6250
6545.654297 79.929 -171.3398
6546.020508 80.041 -176.3252
6546.386719 80.170 178.5078
6546.752930 80.318 173.2744
6547.119141 80.494 168.0967
6547.485352 80.712 162.9863
6547.851562 80.976 157.7754
6548.217773 81.250 152.1963
6548.583984 81.457 146.1006
6548.950195 81.500 139.6504
6549.316406 81.294 133.3857
6549.682617 80.804 128.1875
6550.048828 80.090 125.1436
6550.415039 79.353 125.0518
6550.781250 78.896 127.3770
6551.147461 78.862 129.8760
6551.513672 79.056 130.5146
6551.879883 79.166 129.2109
6552.246094 79.038 127.2549
6552.612305 78.727 126.0947
6552.978516 78.462 126.2949
6553.344727 78.467 126.7949
6553.710938 78.727 125.6602
6554.077148 79.005 121.9434
6554.443359 79.071 116.1914
6554.809570 78.825 109.7236
6555.175781 78.307 103.9932
6555.541992 77.697 100.0977
6555.908203 77.267 98.0459
6556.274414 77.201 96.3340
6556.640625 77.410 93.1045
6557.006836 77.632 87.7432
6557.373047 77.645 80.9072
6557.739258 77.342 73.7617
6558.105469 76.723 67.4932
6558.471680 75.883 63.0283
6558.837891 74.989 60.5850
6559.204102 74.177 59.2539
6559.570312 73.366 57.5127
6559.936523 72.217 54.7773
6560.302734 70.230 52.8330
6560.668945 66.889 58.9512
6561.035156 64.129 92.6445
6561.401367 67.645 123.8164
6561.767578 71.432 125.2969
6562.133789 73.634 116.3350
6562.500000 74.555 103.9727
6562.866211 74.388 90.8867
6563.232422 73.188 79.0537
6563.598633 70.968 71.2588
6563.964844 68.016 72.4150
6564.331055 65.764 85.9531
6564.697266 65.453 99.8760
6565.063477 65.312 106.1357
6565.429688 64.248 114.8408
6565.795898 64.118 136.7754
6566.162109 67.151 153.1641
6566.528320 70.477 151.6357
6566.894531 72.737 141.1709
6567.260742 73.942 127.3271
6567.626953 74.229 112.7090
6567.993164 73.696 99.0283
6568.359375 72.439 87.9863
6568.725586 70.668 81.5811
6569.091797 68.879 81.1514
6569.458008 67.718 84.2715
6569.824219 67.141 85.3203
6570.190430 66.444 82.0283
6570.556641 65.069 75.6201
6570.922852 62.682 67.0654
6571.289062 58.763 53.4883
6571.655273 52.666 10.8994
6572.021484 56.545 -69.6191
6572.387695 63.246 -95.3008
6572.753906 67.664 -108.8203
6573.120117 70.768 -119.7734
6573.486328 73.013 -129.4131
6573.852539 74.682 -137.7051
6574.218750 76.005 -144.6260
6574.584961 77.169 -150.6064
6574.951172 78.261 -156.4854
6575.317383 79.251 -163.0020
6575.683594 80.041 -170.3340
6576.049805 80.547 -178.0518
6576.416016 80.744 174.6523
6576.782227 80.700 168.6602
6577.148438 80.580 164.4570
6577.514648 80.584 161.5293
6577.880859 80.783 158.3574
6578.247070 81.026 153.6172
6578.613281 81.056 147.2451
6578.979492 80.670 140.3916
6579.345703 79.786 135.0977
6579.711914 78.568 134.1279
6580.078125 77.652 139.3027
6580.444336 77.833 146.7100
6580.810547 78.815 149.3936
6581.176758 79.697 146.5068
6581.542969 80.024 141.0479
6581.909180 79.736 136.2266
6582.275391 79.050 134.9082
6582.641602 78.517 138.4922
6583.007812 78.729 144.1719
6583.374023 79.535 147.0332
6583.740234 80.315 146.0576
6584.106445 80.716 143.3613
6584.472656 80.737 141.3936
6584.838867 80.622 141.7197
6585.205078 80.716 144.0459
6585.571289 81.167 146.2373
6585.937500 81.783 146.5469
6586.303711 82.292 145.1172
6586.669922 82.583 143.1768
6587.036133 82.723 141.8848
6587.402344 82.884 141.5557
6587.768555 83.208 141.4102
6588.134766 83.669 140.2607
6588.500977 84.115 137.5791
6588.867188 84.401 133.7627
6589.233398 84.467 129.7207
6589.599609 84.360 126.3848
6589.965820 84.213 124.2822
6590.332031 84.186 123.1426
6590.698242 84.352 121.9639
6591.064453 84.636 119.7949
6591.430664 84.893 116.4590
6591.796875 85.018 112.5010
6592.163086 85.001 108.7217
6592.529297 84.918 105.6807
6592.895508 84.887 103.3252
6593.261719 84.968 100.9707
6593.627930 85.112 97.8447
6593.994141 85.197 93.7061
6594.360352 85.114 88.9414
6594.726562 84.824 84.2607
6595.092773 84.363 80.3311
6595.458984 83.818 77.4727
6595.825195 83.273 75.5195
6596.191406 82.752 74.0449
6596.557617 82.221 72.8359
6596.923828 81.651 72.1045
6597.290039 81.084 72.1689
6597.656250 80.608 72.8848
6598.022461 80.255 73.5068
6598.388672 79.930 73.3740
6598.754883 79.483 72.6592
6599.121094 78.833 72.3623
6599.487305 78.055 73.6504
6599.853516 77.359 76.8809
6600.219727 76.909 81.0068
6600.585938 76.630 84.6934
6600.952148 76.333 88.0117
6601.318359 75.992 92.2441
6601.684570 75.839 98.0195
6602.050781 76.104 103.7285
6602.416992 76.639 107.0176
6602.783203 77.072 107.5654
6603.149414 77.165 106.9639
6603.515625 76.936 107.2910
6603.881836 76.638 109.9160
6604.248047 76.613 114.2939
6604.614258 76.968 118.1914
6604.980469 77.485 120.1973
6605.346680 77.949 120.8096
6605.712891 78.347 121.1455
6606.079102 78.809 121.5771
6606.445312 79.429 121.3896
6606.811523 80.135 119.6797
6607.177734 80.765 116.3701
6607.543945 81.200 112.2510
6607.910156 81.433 108.4473
6608.276367 81.581 105.8398
6608.642578 81.831 104.4844
6609.008789 82.317 103.3643
6609.375000 82.996 101.1055
6609.741211 83.691 97.0449
6610.107422 84.232 91.4219
6610.473633 84.521 84.9150
6610.839844 84.534 78.2520
6611.206055 84.296 72.0186
6611.572266 83.864 66.5625
6611.938477 83.305 61.9277
6612.304688 82.667 57.8848
6612.670898 81.957 54.0947
6613.037109 81.146 50.3350
6613.403320 80.200 46.6035
6613.769531 79.105 43.0264
6614.135742 77.877 39.6436
6614.501953 76.530 36.2549
6614.868164 75.038 32.5107
6615.234375 73.326 28.2148
6615.600586 71.322 23.5400
6615.966797 69.040 18.7480
6616.333008 66.641 13.0020
6616.699219 64.364 2.3467
6617.065430 62.600 -20.8213
6617.431641 62.811 -59.1826
6617.797852 65.608 -96.0674
6618.164062 68.850 -122.4893
6618.530273 71.485 -142.0908
6618.896484 73.463 -157.3779
6619.262695 74.970 -169.1572
6619.628906 76.240 -177.9238
6619.995117 77.477 175.3574
6620.361328 78.744 169.3262
6620.727539 79.952 163.0342
6621.093750 80.970 156.4287
6621.459961 81.726 150.1299
6621.826172 82.249 144.9336
6622.192383 82.664 141.3105
6622.558594 83.128 138.9902
6622.924805 83.725 136.9883
6623.291016 84.404 134.3320
6623.657227 85.050 130.7236
6624.023438 85.585 126.4668
6624.389648 86.007 122.0000
6624.755859 86.360 117.5176
6625.122070 86.685 112.8730
6625.488281 86.979 107.7881
6625.854492 87.197 102.1621
6626.220703 87.291 96.2217
6626.586914 87.246 90.4395
6626.953125 87.098 85.3105
6627.319336 86.927 81.0820
6627.685547 86.816 77.5811
6628.051758 86.797 74.3047
6628.417969 86.832 70.8047
6628.784180 86.852 66.9951
6629.150391 86.804 63.1387
6629.516602 86.689 59.6084
6629.882812 86.546 56.6289
6630.249023 86.431 54.1221
6630.615234 86.380 51.7402
6630.981445 86.385 49.0459
6631.347656 86.406 45.7070
6631.713867 86.384 41.5762
6632.080078 86.258 36.6953
6632.446289 85.974 31.2988
6632.812500 85.493 25.8350
6633.178711 84.813 20.9658
6633.544922 84.003 17.4590
6633.911133 83.228 15.7842
6634.277344 82.705 15.4268
6634.643555 82.528 14.7363
6635.009766 82.550 12.1670
6635.375977 82.512 7.4639
6635.742188 82.218 1.4912
6636.108398 81.588 -4.4023
6636.474609 80.669 -8.8047
6636.840820 79.647 -10.7266
6637.207031 78.792 -10.4375
6637.573242 78.236 -9.7988
6637.939453 77.800 -10.6523
6638.305664 77.154 -13.1250
6638.671875 76.053 -15.7891
6639.038086 74.422 -16.2812
6639.404297 72.465 -11.6211
6639.770508 70.884 -0.0967
6640.136719 70.482 14.2100
6640.502930 71.032 24.7070
6640.869141 71.852 30.1572
6641.235352 72.656 31.7520
6641.601562 73.363 29.9980
6641.967773 73.867 25.0020
6642.333984 74.038 17.1426
6642.700195 73.771 7.1387
6643.066406 72.990 -4.0762
6643.432617 71.625 -15.3359
6643.798828 69.593 -24.8906
6644.165039 66.826 -29.3242
6644.531250 63.764 -21.4961
6644.897461 62.902 0.6963
6645.263672 65.021 13.9131
6645.629883 67.220 12.9512
6645.996094 68.557 5.8223
6646.362305 68.979 -2.8047
6646.728516 68.533 -9.7207
6647.094727 67.441 -11.1074
6647.460938 66.641 -3.6865
6647.827148 67.475 5.9580
6648.193359 69.251 6.4111
6648.559570 70.593 -2.1709
6648.925781 70.996 -15.9355
6649.291992 70.288 -32.2031
6649.658203 68.212 -48.6094
6650.024414 64.116 -59.7930
6650.390625 57.853 -37.2109
6650.756836 61.895 7.1221
6651.123047 66.844 -0.4600
6651.489258 69.551 -18.9941
6651.855469 70.916 -38.8711
6652.221680 71.292 -56.6035
6652.587891 70.881 -69.0996
6652.954102 70.193 -72.7598
6653.320312 70.455 -68.1211
6653.686523 72.166 -65.4844
6654.052734 74.130 -70.5742
6654.418945 75.501 -80.7422
6654.785156 76.079 -92.7930
6655.151367 75.870 -104.4512
6655.517578 74.958 -113.6836
6655.883789 73.583 -118.2598
6656.250000 72.319 -116.7363
6656.616211 71.898 -111.7891
6656.982422 72.317 -109.1406
6657.348633 72.982 -110.5703
6657.714844 73.590 -114.3477
6658.081055 74.200 -118.9219
6658.447266 74.951 -124.0801
6658.813477 75.863 -130.4492
6659.179688 76.806 -138.3828
6659.545898 77.614 -147.5078
6659.912109 78.175 -157.0000
6660.278320 78.443 -165.9453
6660.644531 78.438 -173.5547
6661.010742 78.229 -179.2930
6661.376953 77.913 177.0078
6661.743164 77.577 175.1367
6662.109375 77.270 174.7441
6662.475586 77.023 175.6074
6662.841797 76.897 177.5469
6663.208008 76.981 179.9688
6663.574219 77.291 -178.2656
6663.940430 77.713 -178.1328
6664.306641 78.073 -179.7734
6664.672852 78.257 177.4004
6665.039062 78.249 174.1836
6665.405273 78.120 171.0762
6665.771484 77.953 168.0020
6666.137695 77.764 164.4473
6666.503906 77.456 160.0996
6666.870117 76.877 155.4805
6667.236328 75.925 152.2402
6667.602539 74.724 153.1016
6667.968750 73.906 160.0469
6668.334961 74.287 169.0449
6668.701172 75.524 172.8984
6669.067383 76.665 171.0059
6669.433594 77.262 166.6719
6669.799805 77.298 163.2695
6670.166016 77.076 163.4180
6670.532227 77.181 167.3047
6670.898438 77.967 171.0781
6671.264648 79.050 171.0430
6671.630859 79.867 167.4902
6671.997070 80.144 162.7891
6672.363281 79.888 159.6699
6672.729492 79.397 160.6094
6673.095703 79.300 165.8828
6673.461914 80.028 171.3848
6673.828125 81.219 172.9082
6674.194336 82.307 170.5176
6674.560547 83.055 166.2539
6674.926758 83.492 161.9336
6675.292969 83.773 158.5586
6675.659180 84.080 156.1289
6676.025391 84.510 153.8555
6676.391602 85.020 150.9512
6676.757812 85.502 147.2656
6677.124023 85.884 143.2383
6677.490234 86.169 139.4512
6677.856445 86.421 136.2324
6678.222656 86.714 133.4609
6678.588867 87.078 130.6641
6678.955078 87.477 127.3926
6679.321289 87.841 123.5215
6679.687500 88.112 119.2559
6680.053711 88.272 114.9707
6680.419922 88.347 110.9961
6680.786133 88.394 107.4473
6681.152344 88.468 104.1387
6681.518555 88.592 100.6445
6681.884766 88.735 96.5508
6682.250977 88.831 91.7070
6682.617188 88.812 86.3105
6682.983398 88.644 80.8184
6683.349609 88.339 75.8047
6683.715820 87.965 71.7266
6684.082031 87.627 68.6680
6684.448242 87.410 66.2109
6684.814453 87.321 63.6797
6685.180664 87.291 60.6426
6685.546875 87.234 57.1699
6685.913086 87.111 53.6445
6686.279297 86.935 50.3984
6686.645508 86.742 47.4492
6687.011719 86.535 44.5527
6687.377930 86.258 41.5566
6687.744141 85.839 38.7637
6688.110352 85.258 36.9668
6688.476562 84.626 37.0312
6688.842773 84.176 38.9609
6689.208984 84.086 41.1934
6689.575195 84.250 41.7285
6689.941406 84.381 40.0234
6690.307617 84.266 37.0703
6690.673828 83.880 34.4258
6691.040039 83.384 33.2891
6691.406250 83.049 33.5371
6691.772461 83.019 33.4785
6692.138672 83.143 31.4688
6692.504883 83.155 27.4766
6692.871094 82.896 22.7793
6693.237305 82.399 19.0078
6693.603516 81.880 17.1758
6693.969727 81.614 16.6719
6694.335938 81.652 15.4648
6694.702148 81.736 12.2656
6695.068359 81.554 7.7324
6695.434570 80.955 3.8809
6695.800781 80.054 3.2910
6696.166992 79.355 7.5039
6696.533203 79.480 13.7266
6696.899414 80.285 16.5137
6697.265625 81.087 14.4297
6697.631836 81.462 9.3770
6697.998047 81.312 3.5996
6698.364258 80.716 -1.1582
6698.730469 79.871 -3.8535
6699.096680 79.026 -4.5957
6699.462891 78.324 -4.7148
6699.829102 77.686 -5.6094
6700.195312 76.927 -7.5293
6700.561523 75.942 -9.7285
6700.927734 74.786 -11.3984
6701.293945 73.605 -12.6191
6701.660156 72.467 -14.6484
6702.026367 71.216 -18.9824
6702.392578 69.517 -26.2520
6702.758789 66.934 -36.2383
6703.125000 62.729 -48.7031
6703.491211 54.377 -66.5117
6703.857422 47.986 131.5918
6704.223633 58.229 106.6152
6704.589844 61.369 96.5273
6704.956055 62.384 93.1309
6705.322266 62.722 99.9355
6705.688477 64.324 115.8828
6706.054688 67.780 126.6836
6706.420898 71.467 127.0117
6706.787109 74.569 121.1289
6707.153320 76.991 112.4277
6707.519531 78.795 102.7832
6707.885742 80.064 93.3633
6708.251953 80.899 85.0488
6708.618164 81.442 78.4727
6708.984375 81.878 73.7969
6709.350586 82.389 70.3809
6709.716797 83.046 66.9219
6710.083008 83.763 62.2832
6710.449219 84.384 56.1543
6710.815430 84.790 48.9473
6711.181641 84.936 41.3945
6711.547852 84.848 34.2422
6711.914062 84.617 28.0391
6712.280273 84.369 22.8906
6712.646484 84.209 18.3555
6713.012695 84.160 13.6875
6713.378906 84.151 8.3789
6713.745117 84.079 2.4961
6714.111328 83.877 -3.4180
6714.477539 83.545 -8.6230
6714.843750 83.157 -12.5293
6715.209961 82.837 -15.0586
6715.576172 82.684 -16.8320
6715.942383 82.688 -18.8320
6716.308594 82.729 -21.6699
6716.674805 82.670 -25.2676
6717.041016 82.422 -29.0391
6717.407227 81.973 -32.2422
6717.773438 81.383 -34.2891
6718.139648 80.752 -34.9824
6718.505859 80.163 -34.5859
6718.872070 79.639 -33.4844
6719.238281 79.176 -31.7129
6719.604492 78.836 -29.0449
6719.970703 78.770 -25.7832
6720.336914 79.073 -23.3340
6720.703125 79.621 -23.2520
6721.069336 80.164 -25.8594
6721.435547 80.516 -30.2520
6721.801758 80.639 -35.0430
6722.167969 80.639 -39.0293
6722.534180 80.724 -41.8262
6722.900391 81.072 -44.3125
6723.266602 81.661 -47.9648
6723.632812 82.300 -53.4941
6723.999023 82.798 -60.5020
6724.365234 83.066 -68.0410
6724.731445 83.124 -75.2207
6725.097656 83.069 -81.6211
6725.463867 83.003 -87.5293
6725.830078 82.950 -93.7578
6726.196289 82.826 -101.0176
6726.562500 82.494 -109.4121
6726.928711 81.852 -118.4277
6727.294922 80.888 -127.2207
6727.661133 79.709 -135.0020
6728.027344 78.552 -141.6816
6728.393555 77.668 -148.5254
6728.759766 77.125 -157.5938
6729.125977 76.794 -169.9492
6729.492188 76.543 175.1777
6729.858398 76.331 159.8223
6730.224609 76.216 146.3086
6730.590820 76.360 136.0703
6730.957031 76.963 128.4512
6731.323242 78.008 120.9629
6731.689453 79.189 111.6133
6732.055664 80.161 100.1562
6732.421875 80.711 87.3574
6732.788086 80.740 74.2559
6733.154297 80.223 62.0059
6733.520508 79.202 52.0449
6733.886719 77.866 46.1738
6734.252930 76.706 45.6250
6734.619141 76.382 48.1055
6734.985352 76.936 48.1230
6735.351562 77.758 43.2734
6735.717773 78.385 34.8984
6736.083984 78.662 25.0879
6736.450195 78.599 15.5977
6736.816406 78.297 7.7695
6737.182617 77.931 2.3770
6737.548828 77.708 -0.7559
6737.915039 77.736 -2.7715
6738.281250 77.946 -4.8008
6738.647461 78.196 -7.0156
6739.013672 78.437 -8.8477
6739.379883 78.758 -9.9414
6739.746094 79.282 -10.9395
6740.112305 79.993 -13.1934
6740.478516 80.712 -17.5684
6740.844727 81.232 -23.8613
6741.210938 81.420 -31.1641
6741.577148 81.249 -38.3262
6741.943359 80.789 -44.2539
6742.309570 80.220 -48.3203
6742.675781 79.761 -50.9805
6743.041992 79.509 -53.8496
6743.408203 79.325 -58.5273
6743.774414 78.944 -65.4766
6744.140625 78.131 -74.1934
6744.506836 76.708 -83.8086
6744.873047 74.489 -93.4277
6745.239258 71.155 -102.1816
6745.605469 65.795 -108.9609
6745.971680 52.606 -105.1582
6746.337891 59.712 49.5078
6746.704102 66.936 47.4453
6747.070312 70.600 42.6152
6747.436523 72.957 36.6973
6747.802734 74.539 30.1191
6748.168945 75.551 23.3887
6748.535156 76.120 17.0605
6748.901367 76.362 11.6211
6749.267578 76.396 7.4023
6749.633789 76.346 4.5000
6750.000000 76.327 2.7539
6750.366211 76.433 1.7637
6750.732422 76.721 0.9258
6751.098633 77.199 -0.4453
6751.464844 77.812 -2.9375
6751.831055 78.469 -6.8203
6752.197266 79.073 -12.0000
6752.563477 79.552 -18.1230
6752.929688 79.863 -24.7266
6753.295898 79.995 -31.3613
6753.662109 79.951 -37.6641
6754.028320 79.745 -43.3555
6754.394531 79.382 -48.2051
6754.760742 78.869 -51.9102
6755.126953 78.229 -54.0059
6755.493164 77.544 -53.9004
6755.859375 77.003 -51.3398
6756.225586 76.834 -47.2461
6756.591797 77.099 -43.7422
6756.958008 77.587 -42.5332
6757.324219 78.009 -43.7930
6757.690430 78.173 -46.6660
6758.056641 78.000 -50.0293
6758.422852 77.497 -52.8359
6758.789062 76.727 -54.2344
6759.155273 75.796 -53.6543
6759.521484 74.831 -50.8672
6759.887695 73.957 -45.9590
6760.253906 73.296 -39.3379
6760.620117 72.941 -31.9062
6760.986328 72.869 -24.9316
6761.352539 72.903 -19.1035
6761.718750 72.861 -13.7715
6762.084961 72.751 -7.3359
6762.451172 72.878 1.0918
6762.817383 73.594 9.5645
6763.183594 74.776 14.6309
6763.549805 75.940 15.2773
6763.916016 76.735 12.9551
6764.282227 77.059 9.8066
6764.648438 77.010 7.8457
6765.014648 76.892 8.3398
6765.380859 77.107 10.5215
6765.747070 77.793 11.5098
6766.113281 78.663 9.2070
6766.479492 79.366 3.8945
6766.845703 79.729 -2.9062
6767.211914 79.755 -9.5371
6767.578125 79.589 -14.7070
6767.944336 79.472 -18.0840
6768.310547 79.595 -20.7500
6768.676758 79.908 -24.3828
6769.042969 80.159 -29.6504
6769.409180 80.094 -35.7617
6769.775391 79.575 -40.9473
6770.141602 78.657 -42.7891
6770.507812 77.739 -39.0664
6770.874023 77.550 -30.9883
6771.240234 78.269 -24.4043
6771.606445 79.214 -22.4648
6771.972656 79.822 -23.5117
6772.338867 79.957 -24.7539
6772.705078 79.772 -23.9277
6773.071289 79.625 -20.1348
6773.437500 79.868 -14.8086
6773.803711 80.504 -10.6426
6774.169922 81.243 -8.8320
6774.536133 81.851 -8.7363
6774.902344 82.277 -9.2207
6775.268555 82.589 -9.5195
6775.634766 82.893 -9.4727
6776.000977 83.268 -9.4062
6776.367188 83.732 -9.7852
6776.733398 84.259 -10.9414
6777.099609 84.813 -13.0039
6777.465820 85.358 -15.9824
6777.832031 85.860 -19.7949
6778.198242 86.283 -24.2656
6778.564453 86.599 -29.1016
6778.930664 86.795 -33.9219
6779.296875 86.884 -38.3086
6779.663086 86.907 -41.9160
6780.029297 86.930 -44.6035
6780.395508 87.022 -46.5469
6780.761719 87.216 -48.2246
6781.127930 87.485 -50.1719
6781.494141 87.755 -52.6816
6781.860352 87.947 -55.6836
6782.226562 88.007 -58.8262
6782.592773 87.925 -61.6562
6782.958984 87.737 -63.7852
6783.325195 87.506 -65.0586
6783.691406 87.294 -65.6172
6784.057617 87.135 -65.7930
6784.423828 87.023 -65.8945
6784.790039 86.943 -66.0781
6785.156250 86.884 -66.4082
6785.522461 86.841 -66.9805
6785.888672 86.796 -67.9219
6786.254883 86.710 -69.2383
6786.621094 86.548 -70.6777
6786.987305 86.312 -71.7832
6787.353516 86.067 -72.1680
6787.719727 85.914 -71.8926
6788.085938 85.916 -71.5723
6788.452148 86.030 -71.9102
6788.818359 86.146 -73.0762
6789.184570 86.181 -74.5898
6789.550781 86.140 -75.7246
6789.916992 86.121 -76.0840
6790.283203 86.236 -76.0137
6790.649414 86.502 -76.3984
6791.015625 86.819 -77.8809
6791.381836 87.054 -80.3691
6791.748047 87.134 -83.2656
6792.114258 87.071 -85.9258
6792.480469 86.929 -88.0527
6792.846680 86.767 -89.8047
6793.212891 86.580 -91.5234
6793.579102 86.309 -93.2539
6793.945312 85.911 -94.5195
6794.311523 85.434 -94.5938
6794.677734 85.030 -93.1777
6795.043945 84.861 -91.0410
6795.410156 84.917 -89.5918
6795.776367 85.022 -89.5039
6796.142578 85.007 -90.1895
6796.508789 84.857 -90.4395
6796.875000 84.723 -89.4473
6797.241211 84.811 -87.6855
6797.607422 85.162 -86.6777
6797.973633 85.596 -87.4395
6798.339844 85.896 -89.5957
6798.706055 85.969 -91.8906
6799.072266 85.891 -93.0273
6799.438477 85.872 -92.4941
6799.804688 86.119 -91.1777
6800.170898 86.637 -90.7734
6800.537109 87.232 -92.2344
6800.903320 87.704 -95.2637
6801.269531 87.966 -98.9609
6801.635742 88.034 -102.4766
6802.001953 87.992 -105.3457
6802.368164 87.934 -107.6328
6802.734375 87.907 -109.7734
6803.100586 87.890 -112.1934
6803.466797 87.834 -115.0039
6803.833008 87.710 -118.0215
6804.199219 87.529 -120.9980
6804.565430 87.335 -123.8789
6804.931641 87.169 -126.8906
6805.297852 87.031 -130.4121
6805.664062 86.875 -134.7070
6806.030273 86.641 -139.7480
6806.396484 86.281 -145.2266
6806.762695 85.788 -150.6875
6807.128906 85.196 -155.7285
6807.495117 84.574 -160.2031
6807.861328 83.982 -164.3789
6808.227539 83.423 -168.8516
6808.593750 82.815 -174.1699
6808.959961 82.017 179.5020
6809.326172 80.875 172.4512
6809.692383 79.241 165.2793
6810.058594 76.957 158.7559
6810.424805 73.769 153.7500
6810.791016 69.006 151.5723
6811.157227 59.455 161.1992
6811.523438 59.861 -62.8652
6811.889648 68.486 -55.3047
6812.255859 72.378 -58.3730
6812.622070 74.420 -63.1035
6812.988281 75.224 -66.8027
6813.354492 75.130 -66.2617
6813.720703 74.879 -57.9297
6814.086914 75.801 -44.5215
6814.453125 77.924 -36.6699
6814.819336 79.990 -37.0078
6815.185547 81.379 -41.8672
6815.551758 81.999 -47.8242
6815.917969 81.962 -52.1582
6816.284180 81.577 -52.5039
6816.650391 81.458 -48.2539
6817.016602 82.120 -43.0273
6817.382812 83.305 -41.4863
6817.749023 84.413 -44.1934
6818.115234 85.130 -49.1855
6818.481445 85.417 -54.3359
6818.847656 85.406 -57.9961
6819.213867 85.353 -59.3984
6819.580078 85.530 -59.2715
6819.946289 86.009 -59.5098
6820.312500 86.609 -61.4727
6820.678711 87.089 -65.0859
6821.044922 87.312 -69.3750
6821.411133 87.257 -73.1641
6821.777344 87.009 -75.4395
6822.143555 86.739 -75.6875
6822.509766 86.646 -74.2930
6822.875977 86.835 -72.5234
6823.242188 87.246 -71.7383
6823.608398 87.713 -72.5410
6823.974609 88.080 -74.7363
6824.340820 88.252 -77.6836
6824.707031 88.203 -80.5508
6825.073242 87.983 -82.4785
6825.439453 87.732 -82.9043
6825.805664 87.646 -82.1113
6826.171875 87.833 -81.4316
6826.538086 88.195 -82.3184
6826.904297 88.506 -85.1797
6827.270508 88.577 -89.2832
6827.636719 88.333 -93.2988
6828.002930 87.840 -95.7441
6828.369141 87.331 -95.6289
6828.735352 87.123 -93.5293
6829.101562 87.336 -91.7324
6829.467773 87.743 -92.0508
6829.833984 88.031 -94.2969
6830.200195 88.045 -97.0273
6830.566406 87.831 -98.6172
6830.932617 87.605 -98.1484
6831.298828 87.636 -96.2520
6831.665039 87.991 -94.8418
6832.031250 88.475 -95.2305
6832.397461 88.855 -97.1699
6832.763672 89.034 -99.5625
6833.129883 89.067 -101.4023
6833.496094 89.093 -102.3984
