* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 13, 2026 7:07:38 PM
* REW Settings:
148.315430 76.721 -12.3342
148.681641 76.965 -98.6460
149.047852 81.825 -144.0796
149.414062 84.625 -170.9453
149.780273 85.906 167.2700
150.146484 86.045 147.9773
150.512695 85.121 131.1174
150.878906 82.993 118.5742
151.245117 79.447 117.5295
151.611328 76.881 145.4275
151.977539 80.277 169.2100
152.343750 83.874 166.7527
152.709961 86.113 155.4897
153.076172 87.291 141.7737
153.442383 87.627 127.9666
153.808594 87.235 115.6025
154.174805 86.215 106.3789
154.541016 84.797 102.5356
154.907227 83.598 105.6780
155.273438 83.443 112.4897
155.639648 84.228 115.9062
156.005859 85.138 113.8723
156.372070 85.695 108.3308
156.738281 85.770 101.3440
157.104492 85.352 94.4167
157.470703 84.452 88.9619
157.836914 83.154 86.9204
158.203125 81.834 90.7515
158.569336 81.390 99.9407
158.935547 82.247 106.9236
159.301758 83.508 106.4224
159.667969 84.314 100.1702
160.034180 84.307 91.5786
160.400391 83.332 84.2869
160.766602 81.446 83.8728
161.132812 79.915 97.7847
161.499023 81.208 115.4634
161.865234 83.647 118.7974
162.231445 85.240 113.0222
162.597656 85.664 105.2068
162.963867 84.991 100.6458
163.330078 83.773 105.5464
163.696289 83.861 120.9490
164.062500 85.966 131.2278
164.428711 88.147 130.6694
164.794922 89.500 125.1284
165.161133 90.011 119.4319
165.527344 89.985 116.8413
165.893555 90.028 118.5867
166.259766 90.711 121.5725
166.625977 91.843 120.9534
166.992188 92.798 115.7400
167.358398 93.177 107.8562
167.724609 92.844 99.8323
168.090820 91.843 94.5303
168.457031 90.557 95.1511
168.823242 89.942 101.9731
169.189453 90.572 107.6343
169.555664 91.618 106.2915
169.921875 92.225 99.4329
170.288086 92.075 90.2581
170.654297 91.067 81.7209
171.020508 89.203 77.5486
171.386719 86.979 83.6677
171.752930 86.354 101.0525
172.119141 88.054 112.4441
172.485352 89.954 111.8599
172.851562 91.115 105.2236
173.217773 91.454 96.8123
173.583984 91.032 89.4211
173.950195 90.005 85.8621
174.316406 88.882 89.0771
174.682617 88.693 97.9172
175.048828 89.749 103.9961
175.415039 91.073 102.9575
175.781250 91.936 97.0950
176.147461 92.140 89.5444
176.513672 91.723 82.8491
176.879883 90.887 79.1238
177.246094 90.043 79.3914
177.612305 89.619 81.9819
177.978516 89.581 83.6541
178.344727 89.513 83.6624
178.710938 89.193 84.2395
179.077148 88.893 87.9187
179.443359 89.216 93.7129
179.809570 90.228 96.7437
180.175781 91.288 94.7947
180.541992 91.872 89.7625
180.908203 91.814 84.7676
181.274414 91.258 83.0679
181.640625 90.768 86.8936
182.006836 91.113 93.7498
182.373047 92.237 97.4836
182.739258 93.407 96.3706
183.105469 94.206 92.6123
183.471680 94.623 88.5161
183.837891 94.833 85.2104
184.204102 95.021 82.4109
184.570312 95.209 79.0552
184.936523 95.242 74.6316
185.302734 94.947 69.8789
185.668945 94.287 66.5481
186.035156 93.492 66.5762
186.401367 93.087 69.9587
186.767578 93.394 72.9385
187.133789 94.035 71.9326
187.500000 94.456 67.2383
187.866211 94.392 61.2236
188.232422 93.861 56.5674
188.598633 93.162 55.4961
188.964844 92.849 57.9893
189.331055 93.240 60.3965
189.697266 93.985 59.3506
190.063477 94.586 55.0520
190.429688 94.818 49.4097
190.795898 94.691 44.2310
191.162109 94.352 40.6099
191.528320 93.988 38.6172
191.894531 93.696 37.4551
192.260742 93.424 36.3916
192.626953 93.071 35.5679
192.993164 92.646 35.7314
193.359375 92.303 37.1733
193.725586 92.196 38.8555
194.091797 92.258 39.1162
194.458008 92.237 37.3545
194.824219 91.912 34.4341
195.190430 91.216 31.9971
195.556641 90.284 31.6953
195.922852 89.440 34.1050
196.289062 88.975 37.6494
196.655273 88.817 39.9512
197.021484 88.653 40.5830
197.387695 88.322 41.1323
197.753906 87.978 43.3740
198.120117 87.988 47.1877
198.486328 88.507 50.0188
198.852539 89.250 49.8254
199.218750 89.849 47.0449
199.584961 90.137 43.4077
199.951172 90.155 40.6123
200.317383 90.091 39.5771
200.683594 90.151 39.9414
201.049805 90.393 40.4336
201.416016 90.688 40.2266
201.782227 90.899 39.6069
202.148438 91.010 39.3560
202.514648 91.125 39.7778
202.880859 91.327 40.2773
203.247070 91.563 40.0122
203.613281 91.682 38.9365
203.979492 91.598 38.0020
204.345703 91.410 38.4238
204.711914 91.393 40.3467
205.078125 91.748 41.9233
205.444336 92.325 40.8726
205.810547 92.770 36.7588
206.176758 92.825 30.8726
206.542969 92.420 25.2324
206.909180 91.698 21.9854
207.275391 91.084 22.2671
207.641602 91.066 23.9951
208.007812 91.589 22.9038
208.374023 92.107 17.3057
208.740234 92.171 8.4395
209.106445 91.557 -1.6357
209.472656 90.152 -10.6465
209.838867 87.946 -15.5889
210.205078 85.298 -12.3267
210.571289 83.369 -0.0254
210.937500 82.674 11.7734
211.303711 81.694 19.0835
211.669922 79.361 33.6230
212.036133 78.888 72.8748
212.402344 83.345 97.0356
212.768555 87.106 98.5500
213.134766 89.393 93.4619
213.500977 90.608 87.7778
213.867188 91.179 84.2263
214.233398 91.603 83.6533
214.599609 92.304 84.2551
214.965820 93.262 82.8848
215.332031 94.096 78.3088
215.698242 94.471 71.6162
216.064453 94.238 64.9617
216.430664 93.455 61.1038
216.796875 92.550 62.8552
217.163086 92.409 69.4492
217.529297 93.347 73.9500
217.895508 94.557 72.3005
218.261719 95.359 66.4333
218.627930 95.555 59.5483
218.994141 95.235 54.5005
219.360352 94.747 53.4285
219.726562 94.665 56.0044
220.092773 95.268 58.3474
220.458984 96.174 57.2803
220.825195 96.905 53.2031
221.191406 97.269 48.0276
221.557617 97.307 43.4336
221.923828 97.179 40.2690
222.290039 97.052 38.3516
222.656250 96.976 36.9014
223.022461 96.885 35.5205
223.388672 96.730 34.6123
223.754883 96.589 34.7271
224.121094 96.625 35.4883
224.487305 96.873 35.4707
224.853516 97.149 33.6279
225.219727 97.208 30.3794
225.585938 96.940 27.2856
225.952148 96.458 26.1699
226.318359 96.120 27.7202
226.684570 96.262 29.9395
227.050781 96.765 29.6787
227.416992 97.188 26.0659
227.783203 97.200 20.5166
228.149414 96.686 15.2461
228.515625 95.739 12.6284
228.881836 94.722 14.4775
229.248047 94.184 20.0146
229.614258 94.317 25.3975
229.980469 94.736 28.2178
230.346680 95.097 29.2783
230.712891 95.370 30.0244
231.079102 95.673 30.7568
231.445312 96.031 30.7842
231.811523 96.313 29.7275
232.177734 96.374 28.3105
232.543945 96.211 28.0098
232.910156 96.034 30.0386
233.276367 96.181 33.9219
233.642578 96.791 37.2861
234.008789 97.646 38.2490
234.375000 98.469 36.8589
234.741211 99.144 34.0391
235.107422 99.676 30.4570
235.473633 100.094 26.2422
235.839844 100.373 21.3027
236.206055 100.438 15.8022
236.572266 100.220 10.4136
236.938477 99.723 6.2710
237.304688 99.097 4.5703
237.670898 98.654 5.5391
238.037109 98.664 7.3643
238.403320 99.040 7.4526
238.769531 99.452 4.9668
239.135742 99.661 0.8740
239.501953 99.625 -3.3906
239.868164 99.457 -6.8486
240.234375 99.318 -9.4839
240.600586 99.280 -12.1094
240.966797 99.257 -15.3975
241.333008 99.111 -19.0205
241.699219 98.808 -21.7373
242.065430 98.528 -22.3096
242.431641 98.624 -21.1255
242.797852 99.259 -20.8970
243.164062 100.158 -24.0938
243.530273 100.912 -30.8413
243.896484 101.259 -39.8579
244.262695 101.082 -49.5864
244.628906 100.349 -58.4268
244.995117 99.114 -64.5752
245.361328 97.609 -66.0850
245.727539 96.354 -62.3027
246.093750 95.831 -56.3408
246.459961 95.814 -52.4746
246.826172 95.734 -50.9180
247.192383 95.388 -48.9160
247.558594 95.091 -44.0938
247.924805 95.410 -37.8228
248.291016 96.355 -34.7861
248.657227 97.319 -36.9717
249.023438 97.812 -42.7852
249.389648 97.639 -49.5986
249.755859 96.811 -54.4521
250.122070 95.659 -54.0195
250.488281 95.089 -47.3623
250.854492 95.791 -41.1255
251.220703 97.043 -41.7275
251.586914 97.964 -48.0825
251.953125 98.236 -56.9570
252.319336 97.832 -65.5845
252.685547 96.871 -71.4873
253.051758 95.695 -72.5176
253.417969 94.911 -68.6475
253.784180 94.902 -63.7119
254.150391 95.352 -61.3359
254.516602 95.820 -61.4707
254.882812 96.173 -62.8115
255.249023 96.433 -64.9097
255.615234 96.553 -68.0088
255.981445 96.363 -71.8584
256.347656 95.698 -74.8438
256.713867 94.641 -73.8115
257.080078 93.925 -66.1416
257.446289 94.570 -56.9287
257.812500 96.075 -55.0908
258.178711 97.300 -60.8374
258.544922 97.766 -70.5137
258.911133 97.381 -80.8633
259.277344 96.215 -88.7271
259.643555 94.658 -90.4912
260.009766 93.758 -85.2969
260.375977 94.234 -81.0557
260.742188 95.186 -84.3018
261.108398 95.707 -93.0498
261.474609 95.557 -103.5288
261.840820 94.829 -112.6689
262.207031 93.861 -118.3770
262.573242 93.159 -121.0039
262.939453 92.905 -124.0117
263.305664 92.642 -129.9199
263.671875 91.753 -137.3467
264.038086 89.833 -141.3110
264.404297 87.355 -131.4355
264.770508 87.762 -107.3281
265.136719 90.869 -99.4448
265.502930 93.320 -106.1782
265.869141 94.649 -118.0762
266.235352 95.050 -130.9585
266.601562 94.755 -142.6670
266.967773 94.049 -151.9502
267.333984 93.283 -158.8105
267.700195 92.704 -164.9858
268.066406 92.244 -172.6597
268.432617 91.627 177.5962
268.798828 90.656 167.0635
269.165039 89.370 158.1060
269.531250 88.187 152.9834
269.897461 87.835 150.7788
270.263672 88.526 146.3696
270.629883 89.658 137.0161
270.996094 90.686 124.3125
271.362305 91.425 110.7310
271.728516 91.902 98.0146
272.094727 92.248 86.8672
272.460938 92.595 76.8589
272.827148 92.963 66.8169
273.193359 93.224 55.7524
273.559570 93.188 43.4766
273.925781 92.695 30.5210
274.291992 91.645 17.8843
274.658203 90.011 6.9746
275.024414 87.906 -0.3750
275.390625 85.725 -2.6543
275.756836 84.080 -1.2622
276.123047 83.100 -0.7451
276.489258 82.313 -2.6675
276.855469 81.589 -3.9951
277.221680 81.632 -2.6260
277.587891 83.091 -3.5181
277.954102 85.310 -11.8760
278.320312 87.392 -26.2383
278.686523 88.925 -43.3657
279.052734 89.737 -60.8535
279.418945 89.700 -76.7642
279.785156 88.700 -88.4775
280.151367 86.844 -90.6426
280.517578 85.711 -76.5591
280.883789 87.655 -61.2485
281.250000 90.478 -61.0381
281.616211 92.496 -69.5522
281.982422 93.583 -81.2285
282.348633 93.863 -93.4824
282.714844 93.456 -104.8311
283.081055 92.476 -114.0698
283.447266 91.070 -119.8984
283.813477 89.511 -120.8423
284.179688 88.340 -116.2017
284.545898 88.215 -108.8442
284.912109 89.136 -104.6553
285.278320 90.435 -106.1958
285.644531 91.589 -112.0483
286.010742 92.406 -119.8350
286.376953 92.896 -127.4248
286.743164 93.219 -133.2935
287.109375 93.630 -137.1548
287.475586 94.296 -140.3647
287.841797 95.101 -144.6597
288.208008 95.753 -150.3442
288.574219 96.037 -156.1255
288.940430 95.955 -159.8940
289.306641 95.826 -159.9004
289.672852 96.194 -157.1914
290.039062 97.196 -156.1460
290.405273 98.328 -159.4541
290.771484 99.099 -166.1494
291.137695 99.317 -173.9292
291.503906 99.033 179.5596
291.870117 98.541 176.1475
292.236328 98.338 175.6084
292.602539 98.697 174.6265
292.968750 99.311 170.1606
293.334961 99.710 162.3794
293.701172 99.652 153.3442
294.067383 99.140 145.5850
294.433594 98.447 141.4106
294.799805 98.129 141.1299
295.166016 98.560 141.2051
295.532227 99.400 137.9473
295.898438 100.095 131.5166
296.264648 100.382 124.2383
296.630859 100.304 118.6138
296.997070 100.178 116.2363
297.363281 100.449 116.1978
297.729492 101.227 115.1421
298.095703 102.142 110.8970
298.461914 102.798 104.0205
298.828125 103.021 96.2524
299.194336 102.825 89.4062
299.560547 102.387 84.9131
299.926758 102.022 83.1035
300.292969 101.996 82.4663
300.659180 102.275 80.7085
301.025391 102.589 76.8975
301.391602 102.721 71.7109
301.757812 102.608 66.3862
302.124023 102.326 61.9346
302.490234 102.018 58.6982
302.856445 101.806 56.2329
303.222656 101.696 53.7773
303.588867 101.609 50.9868
303.955078 101.471 48.1523
304.321289 101.286 45.8198
304.687500 101.131 44.2544
305.053711 101.084 43.1567
305.419922 101.156 41.9072
305.786133 101.280 40.1143
306.152344 101.387 37.8569
306.518555 101.457 35.4429
306.884766 101.517 33.0254
307.250977 101.598 30.4170
307.617188 101.683 27.2505
307.983398 101.704 23.3267
308.349609 101.579 18.8359
308.715820 101.253 14.3330
309.082031 100.733 10.5762
309.448242 100.104 8.2734
309.814453 99.526 7.6665
310.180664 99.164 8.1021
310.546875 99.059 8.2236
310.913086 99.078 6.9731
311.279297 99.031 4.2783
311.645508 98.783 0.8804
312.011719 98.298 -2.1060
312.377930 97.658 -3.5796
312.744141 97.062 -3.0000
313.110352 96.737 -1.0752
313.476562 96.739 0.4517
313.842773 96.893 0.3262
314.208984 96.978 -1.3345
314.575195 96.885 -3.5723
314.941406 96.638 -5.4058
315.307617 96.345 -6.3862
315.673828 96.102 -6.7646
316.040039 95.914 -7.0503
316.406250 95.723 -7.2993
316.772461 95.522 -6.9941
317.138672 95.431 -5.7905
317.504883 95.605 -4.4824
317.871094 96.022 -4.7422
318.237305 96.439 -7.5264
318.603516 96.589 -12.3315
318.969727 96.318 -17.6880
319.335938 95.632 -21.7183
319.702148 94.747 -22.7070
320.068359 94.097 -20.5903
320.434570 93.963 -18.3013
320.800781 94.059 -19.0327
321.166992 93.854 -22.9106
321.533203 92.984 -27.7329
321.899414 91.304 -29.9419
322.265625 89.110 -24.2246
322.631836 87.866 -7.8936
322.998047 88.674 6.6455
323.364258 89.919 10.9126
323.730469 90.473 9.6670
324.096680 90.210 8.0977
324.462891 89.383 9.9229
324.829102 88.572 17.2329
325.195312 88.479 28.1226
325.561523 89.191 37.6548
325.927734 90.237 43.7017
326.293945 91.302 46.9902
326.660156 92.300 48.3657
327.026367 93.190 48.2510
327.392578 93.927 47.0723
327.758789 94.494 45.4097
328.125000 94.927 43.7969
328.491211 95.298 42.4580
328.857422 95.665 41.2466
329.223633 96.044 39.8647
329.589844 96.415 38.1519
329.956055 96.762 36.1309
330.322266 97.092 33.8184
330.688477 97.412 31.0698
331.054688 97.696 27.6514
331.420898 97.885 23.4873
331.787109 97.911 18.8369
332.153320 97.734 14.2690
332.519531 97.379 10.4902
332.885742 96.936 8.0566
333.251953 96.541 7.0220
333.618164 96.300 6.7925
333.984375 96.211 6.5425
334.350586 96.195 5.8599
334.716797 96.176 4.8931
335.083008 96.140 3.9683
335.449219 96.109 3.1968
335.815430 96.082 2.4404
336.181641 96.016 1.6289
336.547852 95.850 1.0903
336.914062 95.580 1.5415
337.280273 95.309 3.6689
337.646484 95.224 7.4028
338.012695 95.452 11.5557
338.378906 95.930 14.6978
338.745117 96.473 16.3394
339.111328 96.947 16.9209
339.477539 97.323 17.0967
339.843750 97.640 17.2148
340.209961 97.936 17.2280
340.576172 98.208 16.9507
340.942383 98.423 16.3770
341.308594 98.562 15.7593
341.674805 98.655 15.3999
342.041016 98.765 15.3530
342.407227 98.945 15.2842
342.773438 99.188 14.6870
343.139648 99.432 13.2856
343.505859 99.605 11.2227
343.872070 99.674 8.9346
344.238281 99.662 6.8877
344.604492 99.631 5.3281
344.970703 99.650 4.1528
345.336914 99.752 2.9912
345.703125 99.919 1.4619
346.069336 100.103 -0.6099
