* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 13, 2026 7:08:23 PM
* REW Settings:
148.315430 81.729 102.5225
148.681641 83.036 106.1028
149.047852 83.698 100.4823
149.414062 83.289 91.0215
149.780273 81.666 81.7928
150.146484 78.690 78.9459
150.512695 75.500 96.5402
150.878906 77.026 123.8765
151.245117 80.422 126.5160
151.611328 82.710 116.8820
151.977539 83.915 103.9067
152.343750 84.249 91.2209
152.709961 83.858 81.1768
153.076172 82.949 76.0327
153.442383 81.974 77.5184
153.808594 81.589 84.1959
154.174805 81.929 91.1698
154.541016 82.483 96.2195
154.907227 82.951 101.0073
155.273438 83.523 106.9664
155.639648 84.483 112.6372
156.005859 85.707 115.1917
156.372070 86.775 113.7573
156.738281 87.351 109.4348
157.104492 87.257 103.9668
157.470703 86.407 99.4493
157.836914 84.843 98.9225
158.203125 83.098 106.4902
158.569336 82.594 120.8795
158.935547 83.626 129.7048
159.301758 84.668 128.3752
159.667969 84.840 120.7534
160.034180 83.845 110.5938
160.400391 81.414 101.6564
160.766602 77.247 102.5494
161.132812 74.078 132.7009
161.499023 76.907 153.0781
161.865234 79.229 144.8406
162.231445 79.654 126.2983
162.597656 78.166 103.1273
162.963867 73.667 76.2417
163.330078 53.874 -16.8673
163.696289 74.677 -143.7568
164.062500 80.980 -170.6462
164.428711 84.312 165.9214
164.794922 86.135 145.3022
165.161133 86.874 128.1987
165.527344 86.765 116.0591
165.893555 86.178 110.9458
166.259766 85.882 113.3547
166.625977 86.537 118.1802
166.992188 87.727 119.5261
167.358398 88.733 117.4810
167.724609 89.338 114.6951
168.090820 89.695 113.0430
168.457031 90.079 112.5439
168.823242 90.599 111.6326
169.189453 91.091 108.9998
169.555664 91.300 104.8870
169.921875 91.078 100.7429
170.288086 90.458 98.5454
170.654297 89.721 100.0339
171.020508 89.370 104.9302
171.386719 89.687 109.7949
171.752930 90.374 111.4697
172.119141 90.990 109.8909
172.485352 91.325 106.5083
172.851562 91.358 102.6970
173.217773 91.148 99.3931
173.583984 90.787 97.1743
173.950195 90.391 96.3550
174.316406 90.102 96.8691
174.682617 90.056 97.9575
175.048828 90.267 98.2544
175.415039 90.580 96.6855
175.781250 90.764 93.2456
176.147461 90.636 88.9531
176.513672 90.128 85.5239
176.879883 89.368 85.0654
177.246094 88.790 88.9197
177.612305 88.959 94.9385
177.978516 89.838 98.2568
178.344727 90.823 97.0039
178.710938 91.461 92.7131
179.077148 91.596 87.7292
179.443359 91.275 84.3110
179.809570 90.747 84.3511
180.175781 90.483 88.1184
180.541992 90.842 92.7817
180.908203 91.622 94.8672
181.274414 92.362 93.8064
181.640625 92.793 91.1169
182.006836 92.889 88.6035
182.373047 92.795 87.5388
182.739258 92.747 88.1069
183.105469 92.912 89.1975
183.471680 93.249 89.3687
183.837891 93.585 88.1343
184.204102 93.792 86.0393
184.570312 93.867 83.9224
184.936523 93.906 82.2295
185.302734 94.013 80.6897
185.668945 94.210 78.5862
186.035156 94.417 75.4519
186.401367 94.528 71.4722
186.767578 94.494 67.3213
187.133789 94.354 63.7480
187.500000 94.214 61.1392
187.866211 94.191 59.2246
188.232422 94.318 57.2532
188.598633 94.524 54.6223
188.964844 94.700 51.3171
189.331055 94.776 47.7910
189.697266 94.752 44.5801
190.063477 94.678 41.9670
190.429688 94.608 39.8416
190.795898 94.551 37.8579
191.162109 94.468 35.7925
191.528320 94.306 33.7776
191.894531 94.061 32.2134
192.260742 93.796 31.4136
192.626953 93.613 31.1736
192.993164 93.566 30.6567
193.359375 93.581 28.9133
193.725586 93.495 25.5789
194.091797 93.133 21.0801
194.458008 92.372 16.4893
194.824219 91.166 13.4788
195.190430 89.642 14.3655
195.556641 88.314 21.0884
195.922852 87.968 31.2532
196.289062 88.609 38.1973
196.655273 89.439 39.5249
197.021484 89.939 37.3308
197.387695 89.988 34.2285
197.753906 89.679 32.2400
198.120117 89.240 32.5798
198.486328 88.969 35.1250
198.852539 89.035 38.3047
199.218750 89.354 40.4690
199.584961 89.727 41.2014
199.951172 90.031 41.0146
200.317383 90.250 40.4917
200.683594 90.417 39.8623
201.049805 90.547 39.0652
201.416016 90.624 38.0364
201.782227 90.621 36.9109
202.148438 90.535 35.9858
202.514648 90.401 35.5466
202.880859 90.275 35.7219
203.247070 90.221 36.4492
203.613281 90.304 37.4792
203.979492 90.574 38.3135
204.345703 91.036 38.1912
204.711914 91.610 36.3694
205.078125 92.153 32.5500
205.444336 92.513 27.0474
205.810547 92.581 20.6648
206.176758 92.313 14.5344
206.542969 91.763 9.9900
206.909180 91.140 8.1772
207.275391 90.804 8.9216
207.641602 91.008 9.7434
208.007812 91.587 7.6494
208.374023 92.144 1.6577
208.740234 92.376 -7.5935
209.106445 92.119 -19.1396
209.472656 91.265 -32.1946
209.838867 89.693 -46.1399
210.205078 87.206 -60.2861
210.571289 83.428 -73.1821
210.937500 77.610 -79.3313
211.303711 70.573 -51.8240
211.669922 72.273 -22.6243
212.036133 73.932 -48.1670
212.402344 76.065 -101.8110
212.768555 80.747 -149.3777
213.134766 84.963 178.5325
213.500977 87.917 153.7725
213.867188 89.788 132.7666
214.233398 90.784 114.6184
214.599609 91.081 99.5496
214.965820 90.893 88.2888
215.332031 90.551 81.3179
215.698242 90.436 77.5740
216.064453 90.674 74.3130
216.430664 90.994 69.6555
216.796875 91.059 64.1851
217.163086 90.749 60.0728
217.529297 90.279 59.7141
217.895508 90.208 63.3948
218.261719 90.902 67.2302
218.627930 91.974 67.4143
218.994141 92.864 64.2659
219.360352 93.344 60.0723
219.726562 93.485 56.9443
220.092773 93.546 55.8743
220.458984 93.799 56.0564
220.825195 94.272 55.5698
221.191406 94.747 53.4121
221.557617 95.012 50.1892
221.923828 95.024 47.2283
222.290039 94.919 45.5247
222.656250 94.912 44.8818
223.022461 95.093 43.8931
223.388672 95.326 41.3054
223.754883 95.385 37.1733
224.121094 95.137 32.6426
224.487305 94.612 29.2312
224.853516 94.021 28.0120
225.219727 93.666 28.5464
225.585938 93.662 28.8059
225.952148 93.799 27.2661
226.318359 93.801 24.4011
226.684570 93.584 21.9868
227.050781 93.340 21.6672
227.416992 93.447 23.1509
227.783203 94.060 23.6172
228.149414 94.854 20.6853
228.515625 95.378 14.5745
228.881836 95.337 7.0681
229.248047 94.588 0.6218
229.614258 93.157 -1.3086
229.980469 91.614 5.6956
230.346680 91.415 20.1272
230.712891 92.765 29.7837
231.079102 94.186 31.1267
231.445312 94.970 28.6157
231.811523 95.107 26.2410
232.177734 94.888 26.5061
232.543945 94.784 29.7810
232.910156 95.111 33.5996
233.276367 95.700 35.1777
233.642578 96.189 34.2241
234.008789 96.402 32.1062
234.375000 96.392 30.1694
234.741211 96.325 28.8479
235.107422 96.335 27.5203
235.473633 96.403 25.3054
235.839844 96.420 22.0723
236.206055 96.332 18.5532
236.572266 96.224 15.6545
236.938477 96.286 13.5381
237.304688 96.650 11.2102
237.670898 97.244 7.4158
238.037109 97.860 1.8621
238.403320 98.321 -4.7236
238.769531 98.557 -11.2349
239.135742 98.593 -16.7004
239.501953 98.518 -20.5845
239.868164 98.429 -22.8989
240.234375 98.379 -23.9927
240.600586 98.382 -24.1445
240.966797 98.474 -23.4927
241.333008 98.730 -22.5081
241.699219 99.178 -22.3157
242.065430 99.697 -24.1052
242.431641 100.073 -28.2834
242.797852 100.108 -34.3848
243.164062 99.674 -41.4487
243.530273 98.712 -48.2529
243.896484 97.243 -53.3167
244.262695 95.430 -54.9604
244.628906 93.681 -52.2070
244.995117 92.507 -46.9319
245.361328 91.941 -43.3875
245.727539 91.511 -43.5891
246.093750 90.819 -46.4426
246.459961 89.731 -49.8337
246.826172 88.291 -51.4941
247.192383 86.724 -48.9495
247.558594 85.601 -40.2207
247.924805 85.798 -27.5803
248.291016 87.422 -18.4895
248.657227 89.596 -16.6384
249.023438 91.622 -20.5730
249.389648 93.212 -28.0696
249.755859 94.246 -37.4460
250.122070 94.651 -47.3569
250.488281 94.367 -56.3516
250.854492 93.372 -62.2659
251.220703 91.903 -61.5615
251.586914 90.996 -51.7791
251.953125 91.828 -41.1150
252.319336 93.461 -39.6926
252.685547 94.646 -46.1240
253.051758 95.001 -56.4246
253.417969 94.464 -67.6653
253.784180 93.060 -77.0701
254.150391 91.020 -80.7983
254.516602 89.338 -75.3806
254.882812 89.420 -67.5535
255.249023 90.534 -68.5576
255.615234 91.303 -77.2871
255.981445 91.265 -88.6809
256.347656 90.357 -98.1145
256.713867 88.838 -100.0950
257.080078 88.001 -90.4089
257.446289 89.335 -79.2959
257.812500 91.494 -78.1394
258.178711 93.129 -83.5571
258.544922 94.018 -90.7351
258.911133 94.309 -96.9058
259.277344 94.267 -100.8071
259.643555 94.170 -102.6885
260.009766 94.128 -103.9297
260.375977 94.026 -105.5127
260.742188 93.716 -106.9653
261.108398 93.244 -106.9539
261.474609 92.915 -105.0437
261.840820 93.010 -103.3501
262.207031 93.375 -104.9114
262.573242 93.571 -110.5088
262.939453 93.272 -118.7712
263.305664 92.351 -127.4441
263.671875 90.891 -133.6689
264.038086 89.374 -134.4824
264.404297 88.775 -130.8625
264.770508 89.385 -130.2864
265.136719 90.311 -136.5164
265.502930 90.847 -147.1016
265.869141 90.763 -158.5371
266.235352 90.071 -167.5166
266.601562 89.083 -170.7498
266.967773 88.630 -167.3762
267.333984 89.353 -163.5659
267.700195 90.599 -165.6453
268.066406 91.508 -173.0588
268.432617 91.735 177.0159
268.798828 91.215 167.0793
269.165039 90.024 159.5212
269.531250 88.486 156.8413
269.897461 87.365 159.5200
270.263672 87.291 162.0854
270.629883 87.794 158.3845
270.996094 88.127 148.1716
271.362305 87.995 133.6592
271.728516 87.396 116.8845
272.094727 86.441 99.6311
272.460938 85.305 83.6731
272.827148 84.218 70.4619
273.193359 83.411 60.1018
273.559570 82.886 50.8958
273.925781 82.232 41.1482
274.291992 80.700 31.5547
274.658203 77.094 28.8530
275.024414 72.393 73.6401
275.390625 79.690 112.6816
275.756836 85.247 105.9678
276.123047 88.595 90.8462
276.489258 90.607 73.3640
276.855469 91.630 55.2483
277.221680 91.804 37.4941
277.587891 91.163 21.2209
277.954102 89.696 8.4021
278.320312 87.543 3.1497
278.686523 85.846 10.9346
279.052734 86.707 22.8728
279.418945 88.965 22.4731
279.785156 90.822 12.2070
280.151367 91.915 -2.5908
280.517578 92.272 -19.0740
280.883789 91.942 -35.4617
281.250000 90.972 -49.9563
281.616211 89.512 -60.0068
281.982422 88.139 -62.7458
282.348633 87.963 -60.2620
282.714844 89.124 -61.7935
283.081055 90.513 -70.7468
283.447266 91.431 -84.1672
283.813477 91.678 -98.6829
284.179688 91.243 -111.2510
284.545898 90.332 -118.4172
284.912109 89.717 -117.5747
285.278320 90.453 -113.4956
285.644531 92.142 -115.2197
286.010742 93.666 -123.4895
286.376953 94.539 -134.8706
286.743164 94.690 -146.2456
287.109375 94.246 -154.8757
287.475586 93.617 -158.4487
287.841797 93.533 -157.5752
288.208008 94.319 -157.6819
288.574219 95.396 -162.7212
288.940430 96.141 -171.7439
289.306641 96.299 177.8748
289.672852 95.855 168.8496
290.039062 95.018 163.9539
290.405273 94.372 164.9026
290.771484 94.631 168.8340
291.137695 95.687 169.8943
291.503906 96.835 166.6426
291.870117 97.686 161.2283
292.236328 98.229 155.8997
292.602539 98.645 151.8010
292.968750 99.140 148.6343
293.334961 99.761 145.1440
293.701172 100.367 140.4475
294.067383 100.768 134.7917
294.433594 100.862 129.2725
294.799805 100.688 125.2751
295.166016 100.454 123.7935
295.532227 100.468 124.3979
295.898438 100.875 124.9604
296.264648 101.493 123.5383
296.630859 102.026 119.9976
296.997070 102.301 115.4878
297.363281 102.319 111.4365
297.729492 102.228 108.8650
298.095703 102.261 107.7432
298.461914 102.563 106.7798
298.828125 103.063 104.4597
299.194336 103.555 100.3047
299.560547 103.876 94.8928
299.926758 103.968 89.2114
300.292969 103.874 84.1606
300.659180 103.700 80.2385
301.025391 103.566 77.3535
301.391602 103.534 74.9399
301.757812 103.581 72.4324
302.124023 103.641 69.6621
302.490234 103.670 66.8181
302.856445 103.668 64.1443
303.222656 103.658 61.7056
303.588867 103.651 59.3999
303.955078 103.635 57.1509
304.321289 103.594 55.0488
304.687500 103.544 53.2659
305.053711 103.530 51.8093
305.419922 103.590 50.3608
305.786133 103.712 48.4355
306.152344 103.827 45.7539
306.518555 103.855 42.4543
306.884766 103.754 38.9998
307.250977 103.543 35.9187
307.617188 103.287 33.5330
307.983398 103.070 31.7693
308.349609 102.941 30.1980
308.715820 102.884 28.3289
309.082031 102.839 25.9255
309.448242 102.740 23.0969
309.814453 102.547 20.2068
310.180664 102.261 17.7417
310.546875 101.931 16.1584
310.913086 101.659 15.6294
311.279297 101.554 15.7351
311.645508 101.649 15.5095
312.011719 101.844 14.0876
312.377930 101.974 11.3479
312.744141 101.908 7.9490
313.110352 101.611 4.9722
313.476562 101.175 3.4480
313.842773 100.798 3.6929
314.208984 100.659 4.7771
314.575195 100.738 5.1763
314.941406 100.846 4.2502
315.307617 100.822 2.6365
315.673828 100.667 1.4595
316.040039 100.531 1.2959
316.406250 100.582 1.4644
316.772461 100.805 0.5420
317.138672 101.003 -2.1692
317.504883 100.976 -6.0635
317.871094 100.652 -9.7517
318.237305 100.139 -11.8169
318.603516 99.705 -11.7861
318.969727 99.594 -11.0046
319.335938 99.754 -11.6572
319.702148 99.893 -14.5620
320.068359 99.770 -18.8147
320.434570 99.322 -22.8025
320.800781 98.680 -25.1245
321.166992 98.111 -25.5383
321.533203 97.804 -25.5303
321.899414 97.652 -27.0205
322.265625 97.351 -30.4207
322.631836 96.665 -34.5085
322.998047 95.543 -37.2317
323.364258 94.190 -36.5085
323.730469 93.084 -31.9614
324.096680 92.568 -26.7080
324.462891 92.327 -24.1987
324.829102 91.792 -24.1431
325.195312 90.654 -23.4441
325.561523 89.046 -17.6460
325.927734 87.893 -3.5823
326.293945 88.323 12.5635
326.660156 89.682 21.8186
327.026367 90.896 25.1292
327.392578 91.706 26.2871
327.758789 92.255 27.5798
328.125000 92.778 29.6084
328.491211 93.435 31.7119
328.857422 94.225 32.8611
329.223633 95.037 32.5293
329.589844 95.750 30.8628
329.956055 96.294 28.3960
330.322266 96.653 25.7678
330.688477 96.872 23.5217
331.054688 97.032 21.9009
331.420898 97.219 20.6855
331.787109 97.462 19.2864
332.153320 97.707 17.1655
332.519531 97.854 14.2373
332.885742 97.820 10.9243
333.251953 97.581 7.9502
333.618164 97.194 6.0364
333.984375 96.787 5.5210
334.350586 96.497 6.0266
334.716797 96.371 6.6045
335.083008 96.328 6.4814
335.449219 96.237 5.6333
335.815430 96.015 4.6912
336.181641 95.678 4.5037
336.547852 95.335 5.6479
336.914062 95.141 7.9727
337.280273 95.180 10.5508
337.646484 95.393 12.3838
338.012695 95.635 13.1941
338.378906 95.790 13.4993
338.745117 95.843 14.1741
339.111328 95.889 15.8948
339.477539 96.086 18.5813
339.843750 96.530 21.2415
340.209961 97.159 22.7104
340.576172 97.807 22.5776
340.942383 98.338 21.2712
341.308594 98.706 19.5667
341.674805 98.952 18.1123
342.041016 99.163 17.1189
342.407227 99.411 16.2898
342.773438 99.701 15.1030
343.139648 99.973 13.2576
343.505859 100.157 10.8848
343.872070 100.224 8.4143
344.238281 100.200 6.2976
344.604492 100.150 4.7488
344.970703 100.144 3.6221
345.336914 100.214 2.5176
345.703125 100.338 1.0588
346.069336 100.469 -0.8975
346.435547 100.562 -3.2595
