* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 13, 2026 7:08:10 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bench Mic 4
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4722.290039 91.476 -154.5850
4722.656250 91.460 -155.0479
4723.022461 91.357 -154.7432
4723.388672 91.301 -153.3701
4723.754883 91.424 -151.4863
4724.121094 91.739 -150.1494
4724.487305 92.138 -150.0381
4724.853516 92.496 -151.0664
4725.219727 92.752 -152.7139
4725.585938 92.916 -154.4961
4725.952148 93.032 -156.2207
4726.318359 93.128 -157.9785
4726.684570 93.194 -159.8994
4727.050781 93.198 -161.9072
4727.416992 93.129 -163.6836
4727.783203 93.018 -164.8564
4728.149414 92.944 -165.3047
4728.515625 92.978 -165.3477
4728.881836 93.133 -165.5801
4729.248047 93.352 -166.4365
4729.614258 93.559 -167.9385
4729.980469 93.707 -169.8193
4730.346680 93.792 -171.7949
4730.712891 93.832 -173.7471
4731.079102 93.829 -175.7051
4731.445312 93.767 -177.6738
4731.811523 93.623 -179.4814
4732.177734 93.399 179.2109
4732.543945 93.145 178.7080
4732.910156 92.945 178.9873
4733.276367 92.863 179.5654
4733.642578 92.888 179.7617
4734.008789 92.938 179.1738
4734.375000 92.921 177.8857
4734.741211 92.783 176.3008
4735.107422 92.520 174.8896
4735.473633 92.162 174.0049
4735.839844 91.756 173.8311
4736.206055 91.349 174.4062
4736.572266 90.989 175.6602
4736.938477 90.716 177.3828
4737.304688 90.552 179.2139
4737.670898 90.478 -179.2158
4738.037109 90.444 -178.0625
4738.403320 90.410 -177.1836
4738.769531 90.379 -176.3379
4739.135742 90.387 -175.4834
4739.501953 90.460 -174.9199
4739.868164 90.558 -175.0283
4740.234375 90.593 -175.8506
4740.600586 90.488 -176.8936
4740.966797 90.239 -177.2998
4741.333008 89.957 -176.3057
4741.699219 89.837 -173.9297
4742.065430 90.019 -171.3691
4742.431641 90.441 -170.1602
4742.797852 90.895 -170.9150
4743.164062 91.197 -173.1582
4743.530273 91.264 -175.9336
4743.896484 91.112 -178.2773
4744.262695 90.826 -179.4951
4744.628906 90.534 -179.3828
4744.995117 90.346 -178.3242
4745.361328 90.296 -177.0371
4745.727539 90.333 -176.0713
4746.093750 90.380 -175.5068
4746.459961 90.388 -175.0557
4746.826172 90.362 -174.3516
4747.192383 90.349 -173.2100
4747.558594 90.400 -171.7607
4747.924805 90.533 -170.3604
4748.291016 90.720 -169.3262
4748.657227 90.909 -168.7158
4749.023438 91.067 -168.3340
4749.389648 91.198 -167.9307
4749.755859 91.333 -167.4053
4750.122070 91.497 -166.8857
4750.488281 91.688 -166.5898
4750.854492 91.874 -166.6113
4751.220703 92.025 -166.8232
4751.586914 92.143 -166.9893
4751.953125 92.256 -166.9707
4752.319336 92.399 -166.8457
4752.685547 92.583 -166.8389
4753.051758 92.789 -167.1133
4753.417969 92.993 -167.6572
4753.784180 93.190 -168.3750
4754.150391 93.393 -169.2656
4754.516602 93.606 -170.4961
4754.882812 93.798 -172.2529
4755.249023 93.913 -174.5078
4755.615234 93.901 -176.9092
4755.981445 93.763 -178.8877
4756.347656 93.570 -179.9590
4756.713867 93.443 179.8672
4757.080078 93.469 179.8867
4757.446289 93.614 179.1436
4757.812500 93.745 177.1855
4758.178711 93.719 174.3496
4758.544922 93.466 171.5117
4758.911133 93.018 169.6963
4759.277344 92.513 169.6338
4759.643555 92.149 171.2012
4760.009766 92.051 173.2598
4760.375977 92.159 174.5176
4760.742188 92.308 174.5723
4761.108398 92.375 173.9189
4761.474609 92.343 173.3330
4761.840820 92.281 173.3213
4762.207031 92.285 173.8350
4762.573242 92.405 174.3594
4762.939453 92.609 174.3574
4763.305664 92.822 173.6562
4763.671875 92.982 172.4746
4764.038086 93.068 171.2090
4764.404297 93.108 170.2002
4764.770508 93.157 169.5498
4765.136719 93.266 169.0479
4765.502930 93.451 168.2500
4765.869141 93.670 166.7236
4766.235352 93.845 164.3086
4766.601562 93.894 161.2021
4766.967773 93.765 157.9023
4767.333984 93.460 155.0576
4767.700195 93.044 153.2500
4768.066406 92.639 152.6660
4768.432617 92.364 152.8174
4768.798828 92.239 152.7500
4769.165039 92.164 151.7861
4769.531250 92.000 150.0410
4769.897461 91.673 148.2969
4770.263672 91.224 147.5332
4770.629883 90.816 148.2891
4770.996094 90.644 150.0166
4771.362305 90.768 151.2207
4771.728516 91.044 150.7285
4772.094727 91.277 148.5029
4772.460938 91.349 145.2793
4772.827148 91.251 141.9023
4773.193359 91.049 138.9014
4773.559570 90.826 136.2988
4773.925781 90.623 133.7109
4774.291992 90.412 130.7256
4774.658203 90.123 127.2480
4775.024414 89.695 123.5488
4775.390625 89.107 120.0859
4775.756836 88.381 117.2910
4776.123047 87.564 115.4434
4776.489258 86.717 114.6396
4776.855469 85.905 114.7959
4777.221680 85.189 115.5645
4777.587891 84.594 116.2324
4777.954102 84.045 115.9424
4778.320312 83.354 114.2793
4778.686523 82.276 111.7842
4779.052734 80.573 110.2676
4779.418945 78.135 113.5928
4779.785156 75.566 128.3535
4780.151367 75.019 152.8838
4780.517578 76.474 169.1289
4780.883789 77.820 176.0801
4781.250000 78.633 -179.0557
4781.616211 79.372 -173.0107
4781.982422 80.483 -167.2754
4782.348633 81.839 -164.8115
4782.714844 83.004 -165.9521
4783.081055 83.711 -168.9141
4783.447266 83.934 -171.4971
4783.813477 83.847 -171.8525
4784.179688 83.798 -169.3203
4784.545898 84.112 -165.3906
4784.912109 84.771 -162.6221
4785.278320 85.489 -162.0811
4785.644531 86.038 -163.0771
4786.010742 86.367 -164.4541
4786.376953 86.543 -165.4238
4786.743164 86.669 -165.8262
4787.109375 86.813 -165.9736
4787.475586 86.979 -166.2578
4787.841797 87.142 -166.8779
4788.208008 87.279 -167.8789
4788.574219 87.375 -169.3018
4788.940430 87.400 -171.1797
4789.306641 87.309 -173.3896
4789.672852 87.070 -175.5430
4790.039062 86.691 -177.0527
4790.405273 86.251 -177.3984
4790.771484 85.882 -176.5195
4791.137695 85.688 -175.0264
4791.503906 85.672 -173.8135
4791.870117 85.748 -173.3984
4792.236328 85.825 -173.7383
4792.602539 85.859 -174.5547
4792.968750 85.837 -175.6299
4793.334961 85.742 -176.7979
4793.701172 85.555 -177.7559
4794.067383 85.293 -177.9922
4794.433594 85.053 -177.0898
4794.799805 84.988 -175.3555
4795.166016 85.165 -174.0518
4795.532227 85.454 -174.4365
4795.898438 85.611 -176.6416
4796.264648 85.446 -179.5889
4796.630859 84.916 178.5576
4796.997070 84.216 179.8037
4797.363281 83.840 -175.3604
4797.729492 84.207 -170.1787
4798.095703 85.056 -168.8340
4798.461914 85.811 -171.9482
4798.828125 86.121 -177.7305
4799.194336 85.881 176.0010
4799.560547 85.144 171.3828
4799.926758 84.165 170.3076
4800.292969 83.432 173.0605
4800.659180 83.323 176.5576
4801.025391 83.593 176.9834
4801.391602 83.694 173.7666
4801.757812 83.269 168.6797
4802.124023 82.176 164.1436
4802.490234 80.458 162.9639
4802.856445 78.477 168.0352
4803.222656 77.017 179.2783
4803.588867 76.379 -168.8770
4803.955078 75.800 -158.9092
4804.321289 74.837 -145.2617
4804.687500 74.731 -122.0391
4805.053711 77.010 -100.9160
4805.419922 79.991 -92.7617
4805.786133 82.375 -92.6162
4806.152344 84.047 -95.5361
4806.518555 85.170 -99.0166
4806.884766 85.950 -101.9121
4807.250977 86.580 -103.9922
4807.617188 87.193 -105.7158
4807.983398 87.813 -107.7930
4808.349609 88.383 -110.6348
4808.715820 88.824 -114.1309
4809.082031 89.096 -117.7939
4809.448242 89.225 -121.0381
4809.814453 89.289 -123.4834
4810.180664 89.394 -125.2197
4810.546875 89.601 -126.8174
4810.913086 89.877 -128.9297
4811.279297 90.127 -131.7725
4811.645508 90.261 -134.9883
4812.011719 90.258 -137.8779
4812.377930 90.181 -139.8027
4812.744141 90.157 -140.6299
4813.110352 90.288 -140.9707
4813.476562 90.563 -141.7754
4813.842773 90.866 -143.5576
4814.208984 91.074 -146.0898
4814.575195 91.135 -148.7100
4814.941406 91.087 -150.7959
4815.307617 91.018 -152.1543
4815.673828 91.004 -153.1465
4816.040039 91.037 -154.3701
4816.406250 91.041 -156.1104
4816.772461 90.935 -158.1143
4817.138672 90.700 -159.7881
4817.504883 90.393 -160.6035
4817.871094 90.122 -160.4883
4818.237305 89.969 -159.9395
4818.603516 89.927 -159.6465
4818.969727 89.924 -159.9482
4819.335938 89.894 -160.7090
4819.702148 89.822 -161.6182
4820.068359 89.730 -162.5156
4820.434570 89.634 -163.4746
4820.800781 89.519 -164.6123
4821.166992 89.345 -165.8213
4821.533203 89.099 -166.7148
4821.899414 88.824 -166.8379
4822.265625 88.626 -166.0771
4822.631836 88.602 -164.9756
4822.998047 88.756 -164.5000
4823.364258 88.975 -165.3447
4823.730469 89.112 -167.5029
4824.096680 89.057 -170.3994
4824.462891 88.771 -173.1826
4824.829102 88.294 -174.9639
4825.195312 87.752 -175.1104
4825.561523 87.329 -173.7070
4825.927734 87.159 -171.8359
4826.293945 87.200 -170.9346
4826.660156 87.267 -171.6816
4827.026367 87.177 -173.6973
4827.392578 86.847 -175.9902
4827.758789 86.311 -177.4648
4828.125000 85.716 -177.4551
4828.491211 85.255 -176.3076
4828.857422 84.997 -175.3525
4829.223633 84.807 -175.7500
4829.589844 84.460 -177.4658
4829.956055 83.798 -179.3770
4830.322266 82.811 -179.8193
4830.688477 81.679 -177.2549
4831.054688 80.745 -171.4678
4831.420898 80.237 -164.3311
4831.787109 79.995 -157.6748
4832.153320 79.775 -150.8486
4832.519531 79.687 -141.9297
4832.885742 80.195 -131.3262
4833.251953 81.442 -123.0322
4833.618164 82.932 -119.6914
4833.984375 84.169 -120.4004
4834.350586 84.949 -123.0947
4834.716797 85.255 -125.8945
4835.083008 85.187 -127.2598
4835.449219 84.955 -126.1367
4835.815430 84.854 -122.5615
4836.181641 85.099 -118.1416
4836.547852 85.624 -114.9463
4836.914062 86.173 -113.7578
4837.280273 86.534 -113.9219
4837.646484 86.637 -114.1768
4838.012695 86.561 -113.3164
4838.378906 86.511 -110.8164
4838.745117 86.703 -107.4658
4839.111328 87.176 -105.0088
4839.477539 87.744 -104.6309
4839.843750 88.180 -106.1982
4840.209961 88.354 -108.7441
4840.576172 88.249 -111.0928
4840.942383 87.953 -112.2354
4841.308594 87.628 -111.6846
4841.674805 87.452 -109.7930
4842.041016 87.499 -107.5684
4842.407227 87.711 -105.8584
4842.773438 87.983 -104.7979
4843.139648 88.263 -104.0391
4843.505859 88.565 -103.2607
4843.872070 88.930 -102.4521
4844.238281 89.368 -101.8594
4844.604492 89.850 -101.6953
4844.970703 90.331 -101.9414
4845.336914 90.786 -102.3770
4845.703125 91.225 -102.7725
4846.069336 91.685 -103.0918
4846.435547 92.194 -103.5742
4846.801758 92.737 -104.5977
4847.167969 93.254 -106.4043
4847.534180 93.667 -108.8926
4847.900391 93.918 -111.6201
4848.266602 94.008 -113.9424
4848.632812 94.007 -115.2793
4848.999023 94.047 -115.5039
4849.365234 94.247 -115.2383
4849.731445 94.617 -115.5713
4850.097656 95.035 -117.2344
4850.463867 95.348 -120.1514
4850.830078 95.460 -123.6211
4851.196289 95.363 -126.7314
4851.562500 95.142 -128.7168
4851.928711 94.943 -129.3623
4852.294922 94.900 -129.2383
4852.661133 95.032 -129.3594
4853.027344 95.239 -130.3896
4853.393555 95.401 -132.2656
4853.759766 95.457 -134.4609
4854.125977 95.418 -136.4131
4854.492188 95.346 -137.8359
4854.858398 95.305 -138.8145
4855.224609 95.324 -139.6768
4855.590820 95.388 -140.7295
4855.957031 95.463 -142.0889
4856.323242 95.522 -143.7080
4856.689453 95.553 -145.4922
4857.055664 95.554 -147.3662
4857.421875 95.525 -149.2793
4857.788086 95.468 -151.1914
4858.154297 95.389 -153.0732
4858.520508 95.292 -154.9414
4858.886719 95.178 -156.8477
4859.252930 95.032 -158.8281
4859.619141 94.836 -160.8223
4859.985352 94.575 -162.6523
4860.351562 94.259 -164.0898
4860.717773 93.921 -164.9873
4861.083984 93.598 -165.3877
4861.450195 93.308 -165.5020
4861.816406 93.035 -165.5283
4862.182617 92.743 -165.4609
4862.548828 92.411 -165.0605
4862.915039 92.057 -164.0127
4863.281250 91.739 -162.1777
4863.647461 91.521 -159.7705
4864.013672 91.424 -157.2686
4864.379883 91.407 -155.0879
4864.746094 91.405 -153.2988
4865.112305 91.371 -151.6240
4865.478516 91.315 -149.6631
4865.844727 91.298 -147.1865
4866.210938 91.403 -144.4141
4866.577148 91.666 -142.0127
4866.943359 92.033 -140.6836
4867.309570 92.385 -140.6836
4867.675781 92.611 -141.6904
4868.041992 92.658 -143.0020
4868.408203 92.548 -143.8271
4868.774414 92.383 -143.6309
4869.140625 92.304 -142.5000
4869.506836 92.394 -141.2188
4869.873047 92.613 -140.6914
4870.239258 92.838 -141.2275
4870.605469 92.963 -142.4336
4870.971680 92.965 -143.5928
4871.337891 92.904 -144.1377
4871.704102 92.880 -143.9971
4872.070312 92.961 -143.6484
4872.436523 93.121 -143.6914
4872.802734 93.276 -144.3184
4873.168945 93.354 -145.1914
4873.535156 93.348 -145.7168
4873.901367 93.330 -145.4658
4874.267578 93.405 -144.5361
4874.633789 93.630 -143.5791
4875.000000 93.967 -143.3418
4875.366211 94.310 -144.1309
4875.732422 94.559 -145.7031
4876.098633 94.667 -147.5127
4876.464844 94.647 -148.9863
4876.831055 94.563 -149.7666
4877.197266 94.496 -149.8662
4877.563477 94.495 -149.6602
4877.929688 94.554 -149.6211
4878.295898 94.614 -149.9746
4878.662109 94.617 -150.5684
4879.028320 94.543 -150.9951
4879.394531 94.430 -150.8652
4879.760742 94.352 -150.0771
4880.126953 94.378 -148.9521
4880.493164 94.518 -148.0488
4880.859375 94.720 -147.7812
4881.225586 94.909 -148.1758
4881.591797 95.037 -148.9453
4881.958008 95.100 -149.7109
4882.324219 95.132 -150.2002
4882.690430 95.183 -150.3730
4883.056641 95.292 -150.4248
4883.422852 95.468 -150.6846
4883.789062 95.683 -151.4336
4884.155273 95.888 -152.7725
4884.521484 96.033 -154.5791
4884.887695 96.089 -156.5508
4885.253906 96.060 -158.3145
4885.620117 95.988 -159.5801
4885.986328 95.937 -160.3193
4886.352539 95.957 -160.8320
4886.718750 96.048 -161.5840
4887.084961 96.157 -162.8750
4887.451172 96.216 -164.6445
4887.817383 96.189 -166.5469
4888.183594 96.088 -168.1904
4888.549805 95.963 -169.3877
4888.916016 95.865 -170.2754
4889.282227 95.807 -171.1904
4889.648438 95.753 -172.3750
4890.014648 95.656 -173.7852
4890.380859 95.494 -175.1621
4890.747070 95.281 -176.2520
4891.113281 95.049 -176.9932
4891.479492 94.812 -177.4844
4891.845703 94.553 -177.7637
4892.211914 94.258 -177.6084
4892.578125 93.960 -176.6299
4892.944336 93.761 -174.7002
4893.310547 93.770 -172.4062
4893.676758 93.985 -170.8369
4894.042969 94.271 -170.7002
4894.409180 94.469 -171.8174
4894.775391 94.494 -173.3887
4895.141602 94.368 -174.5225
4895.507812 94.204 -174.7490
4895.874023 94.124 -174.3545
4896.240234 94.161 -174.1709
4896.606445 94.224 -174.8125
4896.972656 94.188 -176.1416
4897.338867 93.992 -177.4160
4897.705078 93.681 -177.7959
4898.071289 93.391 -176.9277
4898.437500 93.259 -175.3330
4898.803711 93.300 -174.0586
4899.169922 93.398 -173.7197
4899.536133 93.426 -174.0635
4899.902344 93.347 -174.3398
4900.268555 93.231 -173.9443
4900.634766 93.194 -172.9131
4901.000977 93.300 -171.9512
4901.367188 93.496 -171.8154
4901.733398 93.661 -172.6963
4902.099609 93.701 -174.1934
4902.465820 93.585 -175.6660
4902.832031 93.342 -176.5469
4903.198242 93.036 -176.5107
4903.564453 92.732 -175.4873
4903.930664 92.490 -173.5605
4904.296875 92.363 -170.9229
4904.663086 92.396 -167.9482
4905.029297 92.599 -165.2197
4905.395508 92.921 -163.2803
4905.761719 93.268 -162.3018
4906.127930 93.565 -162.0117
4906.494141 93.793 -161.9395
4906.860352 93.991 -161.7471
4907.226562 94.218 -161.4697
4907.592773 94.502 -161.4814
4907.958984 94.807 -162.1729
4908.325195 95.062 -163.6182
4908.691406 95.204 -165.5205
4909.057617 95.217 -167.3662
4909.423828 95.140 -168.6709
4909.790039 95.052 -169.2217
4910.156250 95.038 -169.2334
4910.522461 95.132 -169.2539
4910.888672 95.297 -169.7969
4911.254883 95.456 -171.0166
4911.621094 95.542 -172.6680
4911.987305 95.532 -174.2891
4912.353516 95.456 -175.4385
4912.719727 95.383 -175.9209
4913.085938 95.383 -175.9121
4913.452148 95.488 -175.8760
4913.818359 95.668 -176.2588
4914.184570 95.860 -177.2236
4914.550781 96.010 -178.6240
4914.916992 96.096 179.8379
4915.283203 96.128 178.4346
4915.649414 96.138 177.3086
4916.015625 96.160 176.4346
4916.381836 96.219 175.6543
4916.748047 96.318 174.7441
4917.114258 96.444 173.4883
4917.480469 96.563 171.7500
4917.846680 96.632 169.5449
4918.212891 96.616 167.0664
4918.579102 96.505 164.6270
4918.945312 96.325 162.5273
4919.311523 96.130 160.8545
4919.677734 95.967 159.3672
4920.043945 95.836 157.6191
4920.410156 95.672 155.3223
4920.776367 95.389 152.6396
4921.142578 94.936 150.1943
4921.508789 94.348 148.8105
4921.875000 93.767 149.0000
4922.241211 93.375 150.3242
4922.607422 93.235 151.3926
4922.973633 93.210 151.0186
4923.339844 93.082 149.1934
4923.706055 92.713 146.9053
4924.072266 92.103 145.5000
4924.438477 91.408 146.0244
4924.804688 90.875 148.3955
4925.170898 90.651 151.1162
4925.537109 90.619 152.6064
4925.903320 90.541 152.6826
4926.269531 90.268 152.3936
4926.635742 89.827 153.1113
4927.001953 89.407 155.6357
4927.368164 89.240 159.4199
4927.734375 89.397 162.7754
4928.100586 89.719 164.3955
4928.466797 89.982 164.2422
4928.833008 90.045 163.1143
4929.199219 89.869 162.0498
4929.565430 89.500 162.0664
4929.931641 89.078 163.9473
4930.297852 88.830 167.7148
4930.664062 88.953 172.0654
4931.030273 89.417 174.9902
4931.396484 89.977 175.3838
4931.762695 90.382 173.5586
4932.128906 90.489 170.6094
4932.495117 90.276 167.8252
4932.861328 89.833 166.3506
4933.227539 89.352 166.7480
4933.593750 89.047 168.4580
4933.959961 88.980 170.0098
4934.326172 89.015 170.3076
4934.692383 88.965 169.4561
4935.058594 88.739 168.3750
4935.424805 88.383 168.0518
4935.791016 88.040 168.9043
4936.157227 87.851 170.4365
4936.523438 87.832 171.6426
4936.889648 87.879 171.9121
4937.255859 87.872 171.4023
4937.622070 87.757 170.6943
4937.988281 87.550 170.3408
4938.354492 87.306 170.6172
4938.720703 87.072 171.5283
4939.086914 86.880 172.9482
4939.453125 86.740 174.7236
4939.819336 86.651 176.6904
4940.185547 86.587 178.7383
4940.551758 86.512 -178.9971
4940.917969 86.424 -176.0703
4941.284180 86.410 -172.0479
4941.650391 86.628 -167.2402
4942.016602 87.147 -162.9648
4942.382812 87.836 -160.5098
4942.749023 88.465 -159.9893
4943.115234 88.883 -160.4492
4943.481445 89.087 -160.5918
4943.847656 89.221 -159.5029
4944.213867 89.500 -157.3564
4944.580078 90.037 -155.4961
4944.946289 90.729 -155.2871
4945.312500 91.376 -157.0332
4945.678711 91.833 -160.1445
4946.044922 92.051 -163.7812
4946.411133 92.052 -167.2461
4946.777344 91.888 -170.1104
4947.143555 91.615 -172.1699
4947.509766 91.280 -173.3135
4947.875977 90.935 -173.4434
4948.242188 90.657 -172.6133
4948.608398 90.519 -171.2666
4948.974609 90.525 -170.1641
4949.340820 90.582 -169.8301
4949.707031 90.573 -170.0811
4950.073242 90.446 -170.1309
4950.439453 90.280 -169.1523
4950.805664 90.251 -167.0557
4951.171875 90.490 -164.8848
4951.538086 90.937 -164.0059
4951.904297 91.406 -164.8779
4952.270508 91.747 -166.9463
4952.636719 91.929 -169.3086
4953.002930 92.015 -171.3271
4953.369141 92.101 -172.9414
4953.735352 92.238 -174.5771
4954.101562 92.393 -176.6719
4954.467773 92.497 -179.2627
4954.833984 92.509 177.9785
4955.200195 92.441 175.4082
4955.566406 92.337 173.0938
4955.932617 92.212 170.7734
4956.298828 92.021 168.1855
4956.665039 91.676 165.4580
4957.031250 91.114 163.2568
4957.397461 90.362 162.5820
4957.763672 89.580 164.2041
4958.129883 89.010 167.7451
4958.496094 88.753 171.4746
4958.862305 88.637 173.9023
4959.228516 88.396 175.2100
4959.594727 87.903 176.9131
4959.960938 87.273 -179.2051
4960.327148 86.863 -172.5586
4960.693359 87.000 -165.1396
4961.059570 87.583 -159.9307
4961.425781 88.244 -157.8457
4961.791992 88.724 -157.8896
4962.158203 88.968 -158.6924
4962.524414 89.044 -159.2520
4962.890625 89.079 -159.1729
4963.256836 89.194 -158.7139
4963.623047 89.436 -158.5615
4963.989258 89.762 -159.3516
4964.355469 90.080 -161.3076
4964.721680 90.298 -164.1982
4965.087891 90.360 -167.4971
4965.454102 90.260 -170.5547
4965.820312 90.041 -172.7646
4966.186523 89.794 -173.7656
4966.552734 89.630 -173.6562
4966.918945 89.617 -173.0117
4967.285156 89.743 -172.5439
4967.651367 89.931 -172.6611
4968.017578 90.100 -173.3594
4968.383789 90.200 -174.4033
4968.750000 90.210 -175.5176
4969.116211 90.131 -176.4834
4969.482422 89.975 -177.1367
4969.848633 89.761 -177.3779
4970.214844 89.516 -177.2148
4970.581055 89.260 -176.7969
4970.947266 88.983 -176.3428
4971.313477 88.645 -175.9492
4971.679688 88.200 -175.4209
4972.045898 87.632 -174.2939
4972.412109 86.985 -172.0537
4972.778320 86.357 -168.4854
4973.144531 85.837 -163.8506
4973.510742 85.454 -158.5781
4973.876953 85.203 -152.7666
4974.243164 85.146 -146.3203
4974.609375 85.399 -139.7598
4974.975586 85.983 -134.4424
4975.341797 86.729 -131.4385
4975.708008 87.414 -130.6299
4976.074219 87.909 -131.0518
4976.440430 88.213 -131.6143
4976.806641 88.415 -131.6133
4977.172852 88.627 -130.9795
4977.539062 88.907 -130.1279
4977.905273 89.235 -129.4189
4978.271484 89.566 -128.7861
4978.637695 89.912 -127.9238
4979.003906 90.338 -126.7939
4979.370117 90.895 -125.8955
4979.736328 91.542 -125.9121
4980.102539 92.164 -127.0889
4980.468750 92.658 -129.0479
4980.834961 92.990 -131.0684
4981.201172 93.213 -132.5078
4981.567383 93.433 -133.1875
4981.933594 93.739 -133.5508
4982.299805 94.130 -134.3301
4982.666016 94.520 -135.9521
4983.032227 94.808 -138.2646
4983.398438 94.945 -140.7217
4983.764648 94.948 -142.7227
4984.130859 94.887 -143.9062
4984.497070 94.848 -144.3154
4984.863281 94.879 -144.3203
4985.229492 94.974 -144.3086
4985.595703 95.102 -144.4307
4985.961914 95.244 -144.6348
4986.328125 95.404 -144.8721
4986.694336 95.594 -145.2266
4987.060547 95.801 -145.8477
4987.426758 95.999 -146.7744
4987.792969 96.163 -147.8672
4988.159180 96.298 -148.9150
4988.525391 96.437 -149.8262
4988.891602 96.610 -150.7490
4989.257812 96.817 -151.9785
4989.624023 97.017 -153.7051
4989.990234 97.159 -155.8477
4990.356445 97.215 -158.0879
4990.722656 97.200 -160.0723
4991.088867 97.165 -161.6328
4991.455078 97.160 -162.9150
4991.821289 97.196 -164.2646
4992.187500 97.238 -165.9375
4992.553711 97.232 -167.8877
4992.919922 97.151 -169.8066
4993.286133 97.011 -171.3408
4993.652344 96.868 -172.3525
4994.018555 96.771 -173.0439
4994.384766 96.726 -173.7988
4994.750977 96.685 -174.8555
4995.117188 96.594 -176.0977
4995.483398 96.432 -177.1426
4995.849609 96.239 -177.6250
4996.215820 96.087 -177.5078
4996.582031 96.033 -177.1826
4996.948242 96.067 -177.2100
4997.314453 96.116 -177.8877
4997.680664 96.104 -179.0664
4998.046875 95.997 179.6943
4998.413086 95.818 178.8428
4998.779297 95.630 178.5781
4999.145508 95.494 178.7520
4999.511719 95.431 178.9932
4999.877930 95.417 179.0127
5000.244141 95.408 178.7920
5000.610352 95.386 178.5312
5000.976562 95.364 178.4404
5001.342773 95.383 178.5449
5001.708984 95.471 178.6445
5002.075195 95.625 178.4365
5002.441406 95.809 177.7266
5002.807617 95.979 176.5244
5003.173828 96.108 174.9922
5003.540039 96.188 173.3301
5003.906250 96.233 171.6650
5004.272461 96.255 170.0137
5004.638672 96.263 168.3115
5005.004883 96.248 166.4863
5005.371094 96.196 164.5156
5005.737305 96.092 162.4395
5006.103516 95.925 160.3418
5006.469727 95.689 158.3203
5006.835938 95.382 156.4863
5007.202148 95.007 154.9805
5007.568359 94.578 153.9648
5007.934570 94.130 153.5674
5008.300781 93.711 153.7549
5008.666992 93.362 154.2598
5009.033203 93.083 154.6572
5009.399414 92.828 154.6357
5009.765625 92.527 154.2129
5010.131836 92.130 153.7480
5010.498047 91.641 153.7549
5010.864258 91.116 154.6309
5011.230469 90.640 156.4033
5011.596680 90.272 158.7197
5011.962891 90.005 161.1660
5012.329102 89.800 163.6396
5012.695312 89.645 166.3506
5013.061523 89.584 169.4580
5013.427734 89.680 172.7100
5013.793945 89.945 175.5088
5014.160156 90.314 177.3691
5014.526367 90.699 178.2412
5014.892578 91.039 178.4111
5015.258789 91.320 178.2217
5015.625000 91.555 177.8740
5015.991211 91.757 177.4199
5016.357422 91.924 176.8574
5016.723633 92.052 176.2285
5017.089844 92.139 175.6191
5017.456055 92.196 175.0742
5017.822266 92.229 174.5430
5018.188477 92.229 173.9375
5018.554688 92.164 173.2773
5018.920898 92.004 172.8135
5019.287109 91.752 173.0020
5019.653320 91.473 174.2861
5020.019531 91.284 176.7285
5020.385742 91.290 179.7393
5020.751953 91.498 -177.6387
5021.118164 91.811 -176.0352
5021.484375 92.117 -175.4102
5021.850586 92.359 -175.3203
5022.216797 92.546 -175.3438
5022.583008 92.718 -175.3535
5022.949219 92.900 -175.5000
5023.315430 93.069 -175.9492
5023.681641 93.185 -176.6143
5024.047852 93.230 -177.1221
5024.414062 93.248 -177.0605
5024.780273 93.329 -176.3604
5025.146484 93.554 -175.5264
5025.512695 93.909 -175.3535
5025.878906 94.292 -176.3047
5026.245117 94.585 -178.1992
5026.611328 94.727 179.5996
5026.977539 94.737 177.8086
5027.343750 94.707 176.8359
5027.709961 94.745 176.4990
5028.076172 94.896 176.1104
5028.442383 95.102 175.0273
5028.808594 95.259 173.1465
5029.174805 95.287 170.9062
5029.541016 95.181 168.9521
5029.907227 95.007 167.7500
5030.273438 94.862 167.2793
5030.639648 94.803 167.0352
5031.005859 94.805 166.4414
5031.372070 94.787 165.3252
5031.738281 94.688 163.9873
5032.104492 94.511 162.9043
5032.470703 94.318 162.3311
5032.836914 94.176 162.0713
5033.203125 94.101 161.6113
5033.569336 94.034 160.5781
5033.935547 93.893 159.0625
5034.301758 93.636 157.5469
5034.667969 93.290 156.5938
5035.034180 92.938 156.4688
5035.400391 92.668 156.9170
5035.766602 92.499 157.3408
5036.132812 92.370 157.3252
5036.499023 92.195 157.0010
5036.865234 91.938 156.9395
5037.231445 91.651 157.7529
5037.597656 91.454 159.6133
5037.963867 91.458 161.9482
5038.330078 91.666 163.7529
5038.696289 91.965 164.3652
5039.062500 92.216 163.8516
5039.428711 92.330 162.8066
5039.794922 92.297 161.9932
5040.161133 92.182 162.0186
5040.527344 92.096 163.0410
5040.893555 92.139 164.5947
5041.259766 92.321 165.8643
5041.625977 92.553 166.2871
5041.992188 92.723 165.9199
5042.358398 92.763 165.3086
5042.724609 92.687 165.1299
